Time    Altitude  Dwnrg Dst    Stag                Mass           TWR      Throt         AZ(cmd)     HAOA          Pitch     VAOA          Orbvel            Incl        Ecctr
0.92        0.1443        0        1        2889721.9238    1.1876       100    200.8986    155.43    85.965    3.966       407.9535      28.5844    0.9973
1.42        0.1454        0        1        2881416.9922    1.1894       100    186.1338    146.928    87.7704    2.115       407.9864      28.5844    0.9973
1.92        0.1468        0        1        2874670.166    1.1917       100    159.0233    5.031    88.6839    1.209       408.0321      28.5844    0.9973
2.42        0.1487        0        1        2868182.6172    1.1937       100    103.982    -75.941    89.0555    0.653       408.0657      28.5844    0.9973
2.92        0.1511        0        1        2861695.3125    1.1961       100    130.1372    -60.058    88.5906    0.722       408.1126      28.5844    0.9973
3.42        0.154        0        1        2855211.6699    1.1983       100    149.2852    -46.572    87.5718    1.472       408.0902      28.5844    0.9973
3.92        0.1573        0        1        2848739.7461    1.2006       100    168.7814    -29.786    86.3774    2.552       408.0356      28.5845    0.9973
4.42        0.1612        0        1        2842246.8262    1.2038       100    179.3454    -19.814    85.4649    3.447       407.9921      28.5845    0.9973
4.92        0.1655        0        1        2835764.8926    1.2062       100    184.33    -14.151    84.9772    3.939       407.9741      28.5846    0.9973
5.82        0.1746        0        1        2825092.041    1.2165       100    187.5993    -2.028    84.6224    4.792       407.7932      28.5851    0.9973
6.42        0.1816        0        1        2817568.3594    1.2192       100    192.158    159.491    82.1444    7.336       407.899      28.5851    0.9973
7.02        0.1893        0.01        1        2809815.1855    1.2208       100    189.0925    168.767    82.7809    5.995       408.1054      28.5848    0.9973
7.62        0.1979        0.01        1        2802010.0098    1.2243       100    183.9876    166.98    85.0014    3.624       408.2505      28.5846    0.9973
8.2        0.2072        0.01        1        2794206.7871    1.2262       100    179.0647    162.69    86.7915    1.953       408.338      28.5845    0.9973
8.8        0.2169        0.01        1        2786180.4199    1.2304       100    175.3923    158.715    87.7085    1.292       408.49      28.5844    0.9973
9.36        0.227        0.01        1        2778915.5273    1.2343       100    158.0545    141.471    88.6797    0.896       408.5869      28.5843    0.9973
9.94        0.2387        0.01        1        2771390.1367    1.2363       100    143.1455    -36.895    89.0618    0.895       408.6059      28.5844    0.9973
10.52        0.2507        0.01        1        2763869.6289    1.2394       100    161.9552    -26.4    88.7407    1.121       408.6313      28.5844    0.9973
11.1        0.2635        0.01        1        2756358.8867    1.2435       100    171.1716    24.661    88.3472    1.63       408.6971      28.5845    0.9973
11.68        0.2767        0.01        1        2748816.8945    1.2479       100    172.7963    148.818    88.2677    1.629       408.7943      28.5845    0.9973
12.24        0.2906        0.01        1        2741547.6074    1.2515       100    171.2522    149.097    88.4179    1.461       408.8975      28.5844    0.9973
12.8        0.3053        0.01        1        2734266.6016    1.2567       100    169.1486    143.821    88.5809    1.344       408.9989      28.5844    0.9973
13.36        0.3208        0.01        1        2727001.2207    1.2597       100    168.1509    127.096    88.6669    1.309       409.0948      28.5844    0.9973
13.92        0.3371        0.01        1        2719749.7559    1.2625       100    168.6824    61.791    88.6803    1.311       409.1932      28.5844    0.9973
14.48        0.3542        0.01        1        2712479.9805    1.2667       100    169.7243    83.558    88.6762    1.315       409.3009      28.5845    0.9973
15.04        0.3721        0.01        1        2705197.998    1.2699       100    170.4236    116.726    88.6882    1.296       409.417      28.5845    0.9973
15.6        0.3908        0.01        1        2697938.4766    1.2744       100    170.721    120.702    88.7138    1.266       409.5427      28.5845    0.9973
16.16        0.4104        0.01        1        2690666.748    1.2783       100    170.8416    120.739    88.7441    1.238       409.675      28.5845    0.9973
16.72        0.4309        0.01        1        2683405.5176    1.2819       100    170.9679    119.331    88.7685    1.22       409.8127      28.5845    0.9973
17.28        0.4522        0.01        1        2676137.207    1.285       100    171.3515    108.491    88.79    1.203       409.9543      28.5845    0.9973
17.84        0.4744        0.01        1        2668887.6953    1.2887       100    171.8525    102.519    88.8081    1.185       410.1047      28.5845    0.9973
18.4        0.4974        0.01        1        2661622.3145    1.2928       100    172.3812    100.876    88.8245    1.169       410.2644      28.5845    0.9973
18.96        0.5214        0.01        1        2654356.4453    1.2966       100    172.8251    106.322    88.8417    1.15       410.4327      28.5845    0.9973
19.52        0.5463        0.01        1        2647095.7031    1.3005       100    173.2307    109.292    88.8592    1.132       410.6085      28.5845    0.9973
20.08        0.5721        0.01        1        2639844.7266    1.3049       100    173.6027    109.326    88.8768    1.116       410.7951      28.5845    0.9973
20.64        0.5989        0.01        1        2632572.5098    1.309       100    174.0112    98.371    88.8945    1.1       410.9891      28.5845    0.9973
21.2        0.6266        0.02        1        2625311.7676    1.3134       100    174.4517    83.95    88.9109    1.085       411.1932      28.5845    0.9973
