Time    Altitude  Dwnrg Dst    Stag                Mass           TWR      Throt         AZ(cmd)     HAOA          Pitch     VAOA          Orbvel            Incl        Ecctr
0.86        0.4025        0        1        2890933.3496    1.1871       100    182.5405    172.59    83.6425    5.677       407.9068      28.6445    0.9973
1.36        0.4042        0        1        2883404.541    1.1911       100    10.3297    2.012    69.5481    19.439       408.0173      28.6447    0.9973
1.86        0.4062        0        1        2876662.8418    1.1938       100    13.9539    8.691    74.6004    14.298       408.0712      28.645    0.9973
2.36        0.4088        0        1        2870162.1094    1.1988       100    11.974    6.131    73.0837    16.056       408.162      28.6454    0.9973
2.86        0.4118        0        1        2863649.1699    1.2027       100    11.397    -312.173    71.5718    18.349       408.2368      28.6458    0.9973
3.36        0.4153        0        1        2857167.2363    1.2048       100    11.6001    -185.987    72.2234    16.966       408.2085      28.6455    0.9973
3.86        0.4194        0.01        1        2850674.3164    1.2083       100    11.5579    -184.426    75.9774    12.76       408.1402      28.6451    0.9973
4.36        0.4239        0.01        1        2844196.2891    1.2089       100    11.0741    -184.841    79.8822    8.75       408.0828      28.6449    0.9973
4.86        0.4289        0.01        1        2837718.75    1.2112       100    10.1166    -185.815    82.6421    6.034       408.053      28.6447    0.9973
5.74        0.439        0.01        1        2827324.4629    1.2193       100    8.0692    -186.548    85.1224    3.878       407.9589      28.6445    0.9973
6.32        0.4466        0.01        1        2819800.293    1.2217       100    1.8365    -187.513    87.3723    2.193       407.9826      28.6445    0.9973
6.9        0.4548        0.01        1        2812306.8848    1.2239       100    1.0266    -164.123    87.9082    1.979       408.0815      28.6445    0.9973
7.46        0.4638        0.01        1        2804771.2402    1.2274       100    5.8865    -151.147    87.6353    2.3       408.1652      28.6446    0.9973
8.04        0.4736        0.01        1        2797237.3047    1.23       100    7.8922    -176.784    87.595    2.308       408.2124      28.6445    0.9973
8.62        0.4837        0.01        1        2789700.9277    1.2354       100    7.3616    -183.796    87.8636    2.031       408.2502      28.6445    0.9973
9.18        0.4946        0.01        1        2782427.9785    1.239       100    5.9315    -183.369    88.17    1.751       408.2959      28.6445    0.9973
9.74        0.5062        0.01        1        2775194.0918    1.2403       100    4.7656    -176.573    88.3957    1.557       408.3572      28.6445    0.9973
10.3        0.5185        0.01        1        2767929.9316    1.2443       100    4.3237    -167.276    88.547    1.423       408.4272      28.6445    0.9973
10.86        0.5316        0.01        1        2760666.748    1.2464       100    4.0704    -165.15    88.6652    1.31       408.5015      28.6445    0.9973
11.42        0.5455        0.01        1        2753395.9961    1.2508       100    3.6704    -168.449    88.7771    1.2       408.5793      28.6445    0.9973
11.98        0.5601        0.01        1        2746136.2305    1.2555       100    3.0286    -171.684    88.8845    1.096       408.6629      28.6445    0.9973
12.54        0.5755        0.01        1        2738848.1445    1.2603       100    2.2214    -171.756    88.9827    1.001       408.7534      28.6445    0.9973
13.1        0.5917        0.01        1        2731564.9414    1.2643       100    1.3057    -168.108    89.0691    0.918       408.8478      28.6445    0.9973
13.66        0.6088        0.01        1        2724328.3691    1.2661       100    0.4112    -164.39    89.1435    0.845       408.9496      28.6445    0.9973
14.22        0.6266        0.01        1        2717069.0918    1.2707       100    359.5191    191.374    89.2109    0.778       409.0615      28.6445    0.9973
14.78        0.6453        0.01        1        2709770.752    1.2739       100    358.5123    187.648    89.2742    0.715       409.1782      28.6445    0.9973
15.34        0.6648        0.01        1        2702507.5684    1.2771       100    357.3348    182.581    89.3318    0.659       409.3001      28.6445    0.9973
15.9        0.6852        0.01        1        2695254.6387    1.2824       100    356.0158    179.538    89.3838    0.608       409.4308      28.6445    0.9973
16.46        0.7064        0.01        1        2687988.7695    1.2857       100    354.6141    178.964    89.4307    0.562       409.5694      28.6445    0.9973
17.02        0.7286        0.01        1        2680722.9004    1.2885       100    353.0696    178.792    89.4723    0.521       409.7179      28.6445    0.9973
17.58        0.7516        0.01        1        2673447.5098    1.2942       100    351.6948    167.662    89.5109    0.483       409.8752      28.6445    0.9973
18.14        0.7755        0.01        1        2666172.1191    1.298       100    350.1522    156.439    89.5446    0.449       410.0371      28.6445    0.9973
18.7        0.8004        0.01        1        2658923.3398    1.3015       100    348.3025    154.058    89.5764    0.418       410.2086      28.6445    0.9973
