Time    Altitude  Dwnrg Dst    Stag                Mass           TWR      Throt         AZ(cmd)     HAOA          Pitch     VAOA          Orbvel            Incl        Ecctr
0.9        0.4002        0        1        2890611.8164    1.1894       100    296.7791    150.557    88.6347    1.303       407.7299      28.6443    0.9973
1.4        0.4012        0        1        2882567.3828    1.1922       100    218.37    73.067    89.1353    0.784       407.7417      28.6443    0.9973
1.9        0.4027        0        1        2875820.3125    1.1952       100    188.5478    45.641    88.7355    1.191       407.7574      28.6443    0.9973
2.4        0.4047        0        1        2869333.0078    1.1983       100    180.7155    5.301    88.5638    1.288       407.7961      28.6443    0.9973
2.9        0.4072        0        1        2862845.7031    1.201       100    150.3124    -42.536    89.2643    0.13       407.8233      28.6443    0.9973
3.4        0.4101        0        1        2856371.0938    1.2029       100    151.6215    -44.393    89.0941    -0.095       407.7865      28.6444    0.9973
3.9        0.4135        0        1        2849888.4277    1.2061       100    182.4117    -14.814    87.5872    1.22       407.7236      28.6444    0.9973
4.4        0.4175        0        1        2843372.0703    1.2104       100    190.2301    -7.199    86.0469    2.729       407.6719      28.6445    0.9973
4.9        0.4219        0        1        2836877.9297    1.2129       100    193.1271    -3.732    85.1682    3.635       407.6443      28.6446    0.9973
5.78        0.4311        0        1        2826535.8887    1.2143       100    194.4291    -0.561    84.6251    4.49       407.5506      28.6449    0.9973
6.36        0.438        0        1        2818987.0605    1.2197       100    194.9155    6.593    83.0654    6.653       407.5795      28.6449    0.9973
6.92        0.4456        0        1        2811446.0449    1.2243       100    194.574    135.624    83.5767    6.357       407.6817      28.6448    0.9973
7.52        0.454        0        1        2803923.584    1.229       100    193.6627    150.048    84.833    5.096       407.7644      28.6447    0.9973
8.08        0.4631        0.01        1        2796399.6582    1.232       100    193.0245    41.949    85.5956    4.381       407.8091      28.6447    0.9973
8.66        0.4726        0.01        1        2788888.6719    1.2337       100    193.2033    8.272    85.8678    4.083       407.8429      28.6448    0.9973
9.22        0.4828        0.01        1        2781622.8027    1.2374       100    193.6485    24.591    85.9876    3.985       407.8873      28.6448    0.9973
9.78        0.4938        0.01        1        2774356.6895    1.2404       100    193.9076    110.682    86.1475    3.834       407.9479      28.6448    0.9973
10.34        0.5055        0.01        1        2767099.3652    1.2438       100    193.9291    139.386    86.3597    3.609       408.0165      28.6448    0.9973
10.9        0.518        0.01        1        2759844.2383    1.2476       100    193.9023    140.246    86.5706    3.397       408.0904      28.6448    0.9973
11.46        0.5312        0.01        1        2752573.9746    1.2508       100    193.9115    134.774    86.756    3.217       408.1667      28.6448    0.9973
12.02        0.5452        0.01        1        2745308.8379    1.2551       100    193.9843    128.689    86.9094    3.066       408.2505      28.6448    0.9973
12.58        0.56        0.01        1        2738010.498    1.2607       100    194.0501    127.075    87.0474    2.929       408.3384      28.6448    0.9973
13.14        0.5756        0.01        1        2730751.2207    1.2629       100    194.1503    127.649    87.1715    2.805       408.4311      28.6448    0.9973
13.7        0.592        0.01        1        2723514.6484    1.2664       100    194.2171    127.019    87.2848    2.693       408.533      28.6448    0.9973
14.26        0.6092        0.01        1        2716242.9199    1.2696       100    194.2863    122.7    87.395    2.585       408.6405      28.6448    0.9973
14.82        0.6272        0.01        1        2708983.3984    1.2723       100    194.3833    117.94    87.4956    2.487       408.7566      28.6448    0.9973
15.38        0.6461        0.01        1        2701691.1621    1.279       100    194.4795    113.382    87.5895    2.395       408.88      28.6448    0.9973
15.94        0.6659        0.02        1        2694412.8418    1.2831       100    194.5942    109.234    87.6758    2.311       409.0082      28.6448    0.9973
16.5        0.6865        0.02        1        2687149.6582    1.2872       100    194.7314    106.583    87.7556    2.232       409.1455      28.6448    0.9973
17.06        0.708        0.02        1        2679883.5449    1.2907       100    194.8465    109.081    87.8301    2.16       409.2898      28.6448    0.9973
17.62        0.7304        0.02        1        2672615.4785    1.2934       100    194.9886    111.801    87.9013    2.089       409.4421      28.6448    0.9973
18.18        0.7537        0.02        1        2665353.5156    1.2973       100    195.1438    110.432    87.9689    2.021       409.6042      28.6448    0.9973
18.74        0.7779        0.02        1        2658082.0312    1.3013       100    195.2726    103.079    88.0336    1.959       409.7746      28.6448    0.9973
19.3        0.8031        0.02        1        2650822.5098    1.3057       100    195.3991    89.666    88.0945    1.9       409.9539      28.6448    0.9973
