Time    Altitude  Dwnrg Dst    Stag                Mass           TWR      Throt         AZ(cmd)     HAOA          Pitch     VAOA          Orbvel            Incl        Ecctr
0.88        0.4018        0        1        2890871.8262    1.1894       100    39.3411    -60.544    72.1815    17.181       407.8819      28.6444    0.9973
1.38        0.4032        0        1        2883083.7402    1.1914       100    149.5843    39.671    85.0471    4.234       407.3777      28.6443    0.9973
1.88        0.4047        0        1        2876367.1875    1.1932       100    182.076    31.523    83.6918    5.775       408.0162      28.6444    0.9973
2.38        0.4067        0        1        2869883.0566    1.197       100    144.8721    36.397    83.046    4.662       407.5228      28.6444    0.9973
2.88        0.409        0        1        2863365.9668    1.2009       100    217.4767    111.555    85.4392    0.759       408.1427      28.6444    0.9973
3.38        0.4119        0        1        2856875    1.2037       100    135.0603    29.243    84.3193    0.923       408.9482      28.6444    0.9973
3.88        0.4152        0        1        2850417.4805    1.2065       100    116.739    10.275    78.3436    6.613       409.8356      28.6445    0.9973
4.38        0.4191        0        1        2843933.3496    1.2093       100    111.7879    3.568    73.2048    12.188       410.7527      28.6447    0.9973
4.88        0.4235        0        1        2837416.0156    1.2121       100    109.6134    -3.071    69.371    17.087       411.5699      28.6448    0.9973
5.76        0.4325        0.01        1        2827035.8887    1.2175       100    108.2565    -53.235    66.3517    22.688       411.9376      28.6453    0.9973
6.34        0.4391        0.01        1        2819504.6387    1.2194       100    114.1355    -45.817    68.4644    21.137       409.5881      28.645    0.9973
6.9        0.4459        0.01        1        2811996.582    1.2226       100    134.2704    36.607    79.7007    7.218       406.9389      28.6445    0.9974
7.5        0.4531        0.01        1        2804473.1445    1.2264       100    237.5388    146.656    83.3558    3.11       406.3224      28.6443    0.9974
8.08        0.4609        0.01        1        2796947.7539    1.2299       100    262.9471    182.263    82.9545    5.042       406.8452      28.6443    0.9974
8.64        0.4689        0.01        1        2789422.3633    1.2336       100    281.6469    245.897    85.3546    4.349       406.9107      28.6443    0.9974
9.2        0.4774        0.01        1        2782156.4941    1.2375       100    287.6389    3.098    85.508    3.388       406.4627      28.6443    0.9974
