Time    Altitude  Dwnrg Dst    Stag                Mass           TWR      Throt         AZ(cmd)     HAOA          Pitch     VAOA          Orbvel            Incl        Ecctr
0.64        0.1498        0        1        2896202.1484    1.183       100    154.2251    117.239    57.3896    32.582       407.3655      28.7511    0.9973
1.1        0.1504        0        1        2889450.6836    1.1859       100    159.168    138.478    82.5964    7.324       407.372      28.7511    0.9973
1.54        0.1514        0        1        2883727.2949    1.1885       100    153.8715    43.965    86.2565    3.722       407.4126      28.7511    0.9973
2        0.1528        0        1        2877764.6484    1.1899       100    52.1644    -141.963    87.5281    1.934       407.4502      28.7511    0.9973
2.46        0.1546        0        1        2871808.8379    1.1921       100    47.3794    -149.594    87.3785    1.634       407.4115      28.7511    0.9973
2.92        0.1568        0        1        2865840.0879    1.1942       100    136.7288    -61.614    88.653    0.162       407.3416      28.7511    0.9973
3.38        0.1594        0        1        2859857.9102    1.1971       100    181.7311    -16.626    86.9533    1.832       407.2837      28.7512    0.9973
3.84        0.1624        0        1        2853885.7422    1.2       100    190.0916    -7.362    85.9028    2.899       407.2507      28.7512    0.9973
4.84        0.17        0        2        2843763.6719    0.9643       100    193.1071    3.974    85.1824    3.952       407.1632      28.7513    0.9974
5.56        0.1752        0        2        2836293.7012    0.9671       100    196.1219    13.46    84.0312    5.031       407.1876      28.7513    0.9974
6.26        0.1802        0        2        2829031.4941    0.9685       100    192.5371    11.123    83.0974    5.905       407.1921      28.7514    0.9974
6.98        0.1852        0        2        2821566.6504    0.9712       100    190.2962    8.991    81.691    7.29       407.1875      28.7515    0.9974
7.68        0.19        0        2        2814093.0176    0.9737       100    189.0979    7.862    80.2431    8.734       407.1814      28.7516    0.9974
8.38        0.1946        0.01        2        2806833.4961    0.9754       100    188.2793    7.211    78.8093    10.17       407.1763      28.7517    0.9974
9.08        0.199        0.01        2        2799574.9512    0.979       100    187.6107    6.743    77.346    11.636       407.1725      28.7518    0.9974
9.78        0.2034        0.01        2        2792311.0352    0.9814       100    187.0348    6.363    75.8881    13.096       407.1696      28.752    0.9974
10.46        0.2074        0.01        2        2784833.4961    0.9837       100    186.5312    5.919    74.4313    14.748       407.172      28.7523    0.9974
11.14        0.2115        0.01        2        2777982.1777    0.9876       100    185.4815    6.586    71.5033    18.298       407.161      28.7524    0.9974
11.8        0.2154        0.01        2        2771120.3613    0.9897       100    185.5439    168.282    70.4871    19.373       407.1677      28.7522    0.9974
12.46        0.2192        0.01        2        2764269.5312    0.9926       100    185.6643    162.267    71.4065    18.48       407.1843      28.7521    0.9974
13.1        0.2229        0.01        2        2757417.7246    0.9954       100    185.3371    117.553    71.8108    18.161       407.1897      28.7522    0.9974
13.76        0.2267        0.02        2        2750552.2461    0.9976       100    185.109    75.481    71.4427    18.543       407.1847      28.7522    0.9974
14.42        0.2304        0.02        2        2743706.0547    1.0003       100    185.1374    148.849    70.9148    19.051       407.1824      28.7522    0.9974
