Time    Altitude  Dwnrg Dst    Stag                Mass           TWR      Throt         AZ(cmd)     HAOA          Pitch     VAOA          Orbvel            Incl        Ecctr
0.92        0.1448        0        1        2889719.7266    1.185       100    200.2492    156.399    85.8247    4.107       407.9555      28.5844    0.9973
1.42        0.1458        0        1        2881415.5273    1.1871       100    185.4951    146.938    87.7958    2.096       407.9872      28.5844    0.9973
1.92        0.1473        0        1        2874665.7715    1.1904       100    158.4055    105.507    88.6982    1.224       408.0173      28.5844    0.9973
2.42        0.1492        0        1        2868183.5938    1.1929       100    111.8142    -59.626    89.2328    0.533       408.0733      28.5844    0.9973
2.92        0.1513        0        1        2861708.9844    1.1951       100    38.8588    -150.545    87.7691    1.52       408.1394      28.5844    0.9973
3.42        0.154        0        1        2855223.6328    1.198       100    93.8101    -101.929    88.2715    0.694       408.1036      28.5844    0.9973
3.92        0.1571        0        1        2848752.1973    1.1996       100    157.8667    -40.536    87.4758    1.369       408.035      28.5844    0.9973
4.42        0.1607        0        1        2842257.8125    1.2043       100    178.3355    -20.619    86.1617    2.696       407.984      28.5845    0.9973
4.92        0.1648        0        1        2835741.6992    1.2082       100    184.9787    -13.358    85.4263    3.473       407.9654      28.5845    0.9973
5.82        0.1735        0        1        2825117.6758    1.2109       100    188.4086    -1.038    84.9312    4.498       407.7891      28.585    0.9973
6.42        0.1803        0        1        2817593.9941    1.2136       100    192.8651    160.081    82.4541    7.025       407.8925      28.585    0.9973
7.02        0.1877        0        1        2809791.5039    1.2186       100    189.5993    169.123    83.0882    5.676       408.0955      28.5847    0.9973
7.62        0.196        0.01        1        2802019.7754    1.2215       100    184.085    167.093    85.3152    3.303       408.2447      28.5845    0.9973
8.2        0.205        0.01        1        2794259.5215    1.2255       100    177.9311    161.683    87.1679    1.578       408.3282      28.5844    0.9973
8.8        0.2145        0.01        1        2786209.9609    1.2288       100    173.3321    156.721    88.0884    0.919       408.4769      28.5844    0.9973
9.36        0.2247        0.01        1        2778946.7773    1.232       100    148.1444    131.571    88.9961    0.585       408.5717      28.5843    0.9973
9.94        0.2357        0.01        1        2771421.1426    1.2365       100    124.1513    -56.794    89.2788    0.675       408.5898      28.5844    0.9973
10.52        0.2474        0.01        1        2763889.8926    1.2411       100    154.6945    -33.239    89.0189    0.851       408.6142      28.5844    0.9973
11.1        0.26        0.01        1        2756353.0273    1.245       100    168.4692    36.92    88.6196    1.361       408.6803      28.5844    0.9973
11.68        0.2729        0.01        1        2748835.2051    1.2474       100    170.3703    145.707    88.543    1.353       408.775      28.5844    0.9973
12.24        0.2866        0.01        1        2741581.0547    1.2516       100    168.3666    145.595    88.6749    1.206       408.8773      28.5844    0.9973
12.8        0.301        0.01        1        2734298.0957    1.255       100    165.5684    139.206    88.822    1.107       408.9767      28.5844    0.9973
13.36        0.3162        0.01        1        2727030.0293    1.2585       100    164.3921    118.788    88.8907    1.089       409.0709      28.5844    0.9973
13.92        0.3322        0.01        1        2719780.2734    1.2622       100    165.254    31.978    88.8932    1.097       409.1672      28.5844    0.9973
14.48        0.3491        0.01        1        2712512.9395    1.2663       100    166.7122    61.316    88.8791    1.112       409.2716      28.5844    0.9973
15.04        0.3667        0.01        1        2705251.2207    1.269       100    167.7485    113.388    88.8784    1.105       409.3868      28.5844    0.9973
15.6        0.3852        0.01        1        2697974.6094    1.2738       100    168.1438    119.372    88.8975    1.082       409.5119      28.5844    0.9973
16.16        0.4045        0.01        1        2690699.9512    1.2785       100    168.2767    115.002    88.9214    1.061       409.6428      28.5844    0.9973
16.72        0.4247        0.01        1        2683434.082    1.2819       100    168.484    107.574    88.9403    1.049       409.7787      28.5844    0.9973
17.28        0.4457        0.01        1        2676168.2129    1.2862       100    168.9613    99.343    88.953    1.04       409.9199      28.5844    0.9973
17.84        0.4677        0.01        1        2668902.3438    1.2893       100    169.6437    90.808    88.9643    1.03       410.0691      28.5844    0.9973
18.4        0.4905        0.01        1        2661637.207    1.2931       100    170.2686    90.743    88.9761    1.018       410.2253      28.5845    0.9973
18.96        0.5142        0.01        1        2654387.9395    1.2964       100    170.8711    96.55    88.9864    1.007       410.3912      28.5845    0.9973
19.52        0.5388        0.01        1        2647118.8965    1.3009       100    171.4136    99.01    88.9986    0.994       410.5662      28.5845    0.9973
20.08        0.5644        0.01        1        2639858.1543    1.3047       100    171.923    93.657    89.0114    0.983       410.751      28.5845    0.9973
20.64        0.5909        0.01        1        2632573.2422    1.3107       100    172.4617    80.542    89.0235    0.971       410.9462      28.5845    0.9973
21.2        0.6184        0.01        1        2625286.8652    1.3157       100    173.0637    83.655    89.0353    0.959       411.1466      28.5845    0.9973
21.76        0.6468        0.01        1        2618037.3535    1.3187       100    173.6366    92.236    89.0463    0.948       411.3582      28.5845    0.9973
22.32        0.6762        0.01        1        2610774.6582    1.3234       100    174.1364    82.148    89.0583    0.937       411.5816      28.5845    0.9973
22.88        0.7067        0.01        1        2603493.6523    1.327       100    174.6716    67.55    89.0709    0.925       411.8148      28.5845    0.9973
23.44        0.7381        0.02        1        2596228.2715    1.3306       100    175.237    64.979    89.082    0.914       412.055      28.5845    0.9973
24        0.7705        0.02        1        2588976.8066    1.3356       100    175.8232    76.34    89.0916    0.906       412.3096      28.5845    0.9973
24.56        0.804        0.02        1        2581710.9375    1.34       100    176.3302    64.044    89.1029    0.896       412.5736      28.5845    0.9973
25.12        0.8385        0.02        1        2574445.0684    1.3436       100    176.9666    77.932    89.1141    0.884       412.849      28.5845    0.9973
25.68        0.8741        0.02        1        2567187.0117    1.3481       100    177.5764    59.861    89.1259    0.871       413.1352      28.5845    0.9973
26.26        0.9121        0.02        1        2559932.6172    1.3532       100    178.1621    76.778    89.1363    0.859       413.4516      28.5845    0.9973
26.94        0.9582        0.02        1        2552116.2109    1.3603       100    178.7411    113.578    89.1474    0.786       413.7102      28.5846    0.9973
27.62        1.0058        0.02        1        2543293.7012    1.365       100    186.7535    120.085    89.1009    0.161       413.8647      28.5847    0.9973
28.3        1.0552        0.02        1        2534482.4219    1.3716       100    197.8848    129.823    89.002    -0.899       414.3849      28.5846    0.9973
