Time    Altitude  Dwnrg Dst    Stag                Mass           TWR      Throt         AZ(cmd)     HAOA          Pitch     VAOA          Orbvel            Incl        Ecctr
0.86        0.4025        0        1        2890912.1094    1.1949       100    112.59    -32.321    79.8096    10.061       407.9339      28.6444    0.9973
1.36        0.4043        0        1        2883374.7559    1.1952       100    147.7809    6.776    84.9168    4.76       407.955      28.6444    0.9973
1.86        0.4063        0        1        2876644.2871    1.1968       100    54.8045    -119.413    84.237    4.643       408.2705      28.6444    0.9973
2.36        0.4087        0        1        2870158.6914    1.1986       100    68.4763    -118.333    83.1495    4.695       408.3124      28.6444    0.9973
2.86        0.4115        0        1        2863684.8145    1.1989       100    122.8742    -70.951    83.1611    4.321       408.1973      28.6446    0.9973
3.36        0.4147        0        1        2857201.416    1.2025       100    158.8438    -40.305    79.9791    7.845       407.9729      28.6451    0.9973
3.86        0.4185        0        1        2850711.6699    1.2055       100    174.4337    -28.144    77.5107    10.91       407.841      28.6453    0.9973
4.36        0.4228        0        1        2844226.5625    1.2087       100    179.7269    -22.889    78.1023    10.727       407.8061      28.6452    0.9973
4.86        0.4276        0        1        2837736.8164    1.2121       100    181.5538    -17.108    79.5893    9.374       407.8218      28.6452    0.9973
5.74        0.4373        0.01        1        2827342.041    1.2202       100    182.0265    -10.919    80.8304    8.435       407.7852      28.6458    0.9973
6.32        0.4446        0.01        1        2819796.3867    1.2237       100    183.8637    4.452    79.832    10.037       407.824      28.6458    0.9973
6.88        0.4526        0.01        1        2812300.5371    1.225       100    183.6069    162.287    80.5295    9.221       407.9205      28.6456    0.9973
7.48        0.4613        0.01        1        2804782.2266    1.2277       100    182.3959    162.607    82.0537    7.664       408.0011      28.6454    0.9973
8.06        0.4708        0.01        1        2797257.5684    1.229       100    181.655    157.415    83.1624    6.641       408.054      28.6454    0.9973
8.62        0.4807        0.01        1        2789721.6797    1.234       100    181.7148    148.497    83.7317    6.119       408.1069      28.6454    0.9973
9.18        0.4913        0.01        1        2782428.4668    1.2393       100    181.8859    144.303    84.0915    5.753       408.1687      28.6454    0.9973
9.74        0.5026        0.01        1        2775176.0254    1.2414       100    181.838    144.064    84.4225    5.406       408.2432      28.6454    0.9973
10.3        0.5147        0.01        1        2767916.5039    1.2454       100    181.5834    143.441    84.7752    5.052       408.3253      28.6454    0.9973
10.86        0.5275        0.02        1        2760638.916    1.2485       100    181.2977    140.856    85.1185    4.723       408.4102      28.6453    0.9973
11.42        0.5411        0.02        1        2753366.6992    1.2513       100    181.1008    136.774    85.4191    4.442       408.4977      28.6453    0.9973
11.98        0.5555        0.02        1        2746102.0508    1.2562       100    180.9656    132.453    85.6685    4.21       408.5899      28.6453    0.9973
12.54        0.5706        0.02        1        2738838.8672    1.2591       100    180.8784    128.467    85.8871    4.004       408.687      28.6453    0.9973
13.1        0.5866        0.02        1        2731586.6699    1.2617       100    180.7917    125.092    86.0824    3.819       408.7916      28.6453    0.9973
13.66        0.6033        0.02        1        2724320.8008    1.2658       100    180.6979    121.917    86.2635    3.649       408.902      28.6453    0.9973
14.22        0.6209        0.02        1        2717054.9316    1.2691       100    180.6338    118.13    86.4307    3.493       409.0175      28.6453    0.9973
14.78        0.6393        0.02        1        2709797.6074    1.2728       100    180.6118    113.873    86.5821    3.351       409.1382      28.6453    0.9973
15.34        0.6586        0.02        1        2702542.2363    1.2769       100    180.6128    109.551    86.7194    3.223       409.268      28.6453    0.9973
15.9        0.6787        0.02        1        2695246.0938    1.2823       100    180.6605    105.054    86.8495    3.1       409.4041      28.6453    0.9973
16.46        0.6997        0.03        1        2687974.8535    1.2856       100    180.7262    101.008    86.9692    2.986       409.5449      28.6453    0.9973
17.02        0.7215        0.03        1        2680724.8535    1.2901       100    180.7928    96.844    87.0786    2.882       409.6946      28.6453    0.9973
17.58        0.7443        0.03        1        2673457.0312    1.2943       100    180.8808    92.766    87.1825    2.783       409.8537      28.6453    0.9973
18.14        0.7679        0.03        1        2666174.0723    1.2972       100    180.9835    88.22    87.2803    2.69       410.0176      28.6453    0.9973
18.7        0.7925        0.03        1        2658925.293    1.3002       100    181.1315    85.545    87.3703    2.603       410.1883      28.6453    0.9973
19.26        0.818        0.03        1        2651681.6406    1.3045       100    181.2723    84.144    87.4542    2.522       410.3713      28.6453    0.9973
19.82        0.8444        0.03        1        2644409.668    1.3081       100    181.4225    82.296    87.5357    2.443       410.562      28.6453    0.9973
20.38        0.8718        0.03        1        2637148.1934    1.3121       100    181.5863    76.251    87.6136    2.368       410.7631      28.6453    0.9973
20.94        0.9001        0.03        1        2629879.6387    1.3176       100    181.7675    70.817    87.6873    2.295       410.9724      28.6453    0.9973
21.5        0.9295        0.04        1        2622613.0371    1.3226       100    181.9661    68.492    87.7562    2.228       411.1959      28.6453    0.9973
22.06        0.9598        0.04        1        2615332.0312    1.3273       100    182.1375    64.235    87.8228    2.163       411.427      28.6453    0.9973
22.62        0.9911        0.04        1        2608065.918    1.3313       100    182.3388    60.223    87.8855    2.102       411.6684      28.6453    0.9973
23.18        1.0235        0.04        1        2600800.0488    1.3361       100    182.5515    64.088    87.9445    2.044       411.9205      28.6453    0.9973
23.74        1.0569        0.04        1        2593527.0996    1.3407       100    182.7918    69.839    88.0005    1.99       412.1879      28.6453    0.9973
24.3        1.0913        0.04        1        2586248.5352    1.3449       100    182.995    69.388    88.0569    1.934       412.463      28.6453    0.9973
24.86        1.1268        0.04        1        2578987.793    1.3496       100    183.2217    59.065    88.1097    1.883       412.7513      28.6453    0.9973
