Time    Altitude  Dwnrg Dst    Stag                Mass           TWR      Throt         AZ(cmd)     HAOA          Pitch     VAOA          Orbvel            Incl        Ecctr
0.62        0.1423        0        1        8007394.5312    1.2264       100    195.1611    -122.198    87.9512    2.017       462.6407      5.2394    0.9966
1.08        0.1439        0        1        7989283.2031    1.229       100    190.9239    -119.054    88.6373    1.324       462.6431      5.2394    0.9966
1.56        0.146        0        1        7972589.8438    1.2316       100    195.8875    -28    88.9964    0.943       462.669      5.2394    0.9966
2.04        0.1487        0        1        7955227.5391    1.2331       100    0.1368    -196.215    89.2596    0.196       462.7174      5.2394    0.9966
2.52        0.1519        0        1        7937841.7969    1.236       100    15.8017    -182.797    88.9234    0.057       462.7126      5.2394    0.9966
3        0.1556        0        1        7920457.5195    1.2378       100    174.9341    -26.275    89.518    -0.766       462.6562      5.2395    0.9966
3.48        0.1599        0        1        7903093.75    1.2404       100    195.1462    -6.854    88.1171    0.6       462.5904      5.2396    0.9966
3.96        0.1647        0        1        7885645.9961    1.2457       100    200.3064    -0.338    87.2512    1.504       462.55      5.2398    0.9966
4.76        0.1742        0        1        7858760.2539    1.2513       100    201.6996    -3.893    86.5985    2.972       462.4335      5.2413    0.9966
5.34        0.1816        0        1        7837825.1953    1.252       100    198.7946    180.783    84.5074    4.71       462.4611      5.2408    0.9966
5.9        0.1898        0        1        7817509.7656    1.2562       100    202.4675    178.649    85.7766    2.921       462.6414      5.2399    0.9966
6.46        0.1989        0        1        7797123.5352    1.2602       100    202.7365    178.469    87.5151    1.161       462.8405      5.2396    0.9966
7.02        0.2087        0        1        7776850.5859    1.2633       100    195.8125    175.701    88.5961    0.186       462.9708      5.2395    0.9966
7.56        0.2189        0        1        7756572.2656    1.2679       100    188.5968    172.536    89.146    -0.17       463.0766      5.2394    0.9966
8.1        0.2299        0        1        7736971.6797    1.271       100    163.0687    150.216    89.9233    -0.445       463.165      5.2394    0.9966
8.64        0.2416        0        1        7717363.7695    1.2737       100    15.3043    -314.695    89.6669    0.253       463.2048      5.2394    0.9966
9.18        0.2541        0        1        7697865.7227    1.2764       100    2.8518    -232.408    89.8479    0.028       463.2154      5.2394    0.9966
9.72        0.2673        0        1        7678314.4531    1.2803       100    232.1063    -0.393    89.8191    0.117       463.261      5.2394    0.9966
10.26        0.2814        0        1        7658690.4297    1.2834       100    229.2673    122.063    89.7224    0.263       463.3487      5.2394    0.9966
10.8        0.2963        0        1        7639109.8633    1.2871       100    229.5078    136.071    89.7566    0.204       463.4612      5.2394    0.9966
11.34        0.3121        0        1        7619532.7148    1.2925       100    224.0494    107.2    89.8073    0.167       463.5713      5.2394    0.9966
11.88        0.3287        0        1        7599955.5664    1.2957       100    217.256    22.938    89.8239    0.161       463.6736      5.2394    0.9966
12.42        0.3461        0        1        7580378.418    1.2989       100    216.2629    -24.36    89.8183    0.16       463.7754      5.2394    0.9966
12.96        0.3644        0        1        7560812.5    1.3021       100    218.9231    -28.93    89.81    0.167       463.8878      5.2394    0.9966
13.5        0.3835        0        1        7541279.7852    1.3056       100    221.3341    -20.416    89.8056    0.176       464.0084      5.2394    0.9966
14.04        0.4035        0        1        7521685.0586    1.3095       100    222.1098    -12.514    89.8047    0.179       464.1374      5.2394    0.9966
14.58        0.4244        0        1        7502125.9766    1.3133       100    221.8685    -13.475    89.8042    0.181       464.2717      5.2394    0.9966
15.12        0.4462        0        1        7482479.9805    1.3195       100    221.7066    -25.632    89.8035    0.182       464.4171      5.2394    0.9966
