Time    Altitude  Dwnrg Dst    Stag                Mass           TWR      Throt         AZ(cmd)     HAOA          Pitch     VAOA          Orbvel            Incl        Ecctr
1.02        0.1947        0        1        2844842.041    1.2108       100    145.215    31.54    20.3368    69.119       408.5756      28.4647    0
1.52        0.1955        0        1        2836006.1035    1.211       100    67.3998    -33.081    83.3319    5.877       408.7369      28.4648    0
2.02        0.1967        0        1        2829534.1797    1.2126       100    54.1305    -33.672    79.226    9.891       409.3363      28.4648    0
2.52        0.1984        0        1        2823047.1191    1.2143       100    57.5192    -13.325    70.203    17.341       409.7883      28.4649    0
3.02        0.2004        0        1        2816544.9219    1.2163       100    66.0267    1.577    69.6891    16.006       410.4917      28.4649    0
3.52        0.203        0        1        2810055.6641    1.2193       100    69.6826    10.524    66.424    18.079       411.3865      28.4651    0
4.02        0.2061        0.01        1        2803569.0918    1.223       100    70.7658    18.344    62.5808    21.496       412.3749      28.4655    0
4.52        0.2098        0.01        1        2797081.543    1.2252       100    68.6377    23.381    59.0085    25.507       413.1837      28.4664    0
5.02        0.2141        0.01        1        2790609.375    1.2268       100    63.6712    25.024    56.7274    29.121       413.7824      28.4679    0
5.98        0.2238        0.02        1        2779970.9473    1.2332       100    56.7334    -250.943    55.7683    33.639       413.8939      28.469    0
6.66        0.2317        0.02        1        2771148.6816    1.2375       100    55.2019    -180.69    60.1131    27.928       413.3152      28.468    0
7.32        0.2404        0.02        1        2762603.7598    1.2409       100    55.7635    -173.103    65.9293    21.736       412.747      28.4669    0
7.98        0.2502        0.03        1        2754017.8223    1.2466       100    58.1182    -169.643    71.3278    16.81       412.4888      28.4663    0
8.62        0.2609        0.03        1        2745440.6738    1.2501       100    60.0808    -168.389    74.6045    13.976       412.4385      28.4662    0
9.28        0.2728        0.03        1        2736894.2871    1.2542       100    60.6297    -167.431    76.4347    12.367       412.4053      28.4661    0
9.94        0.2857        0.04        1        2728323.2422    1.2597       100    61.0258    -165.3    77.9658    10.963       412.3556      28.4659    0
10.6        0.2997        0.04        1        2719750.2441    1.2618       100    61.851    -162.434    79.4    9.666       412.3213      28.4658    0
11.26        0.3149        0.04        1        2711222.4121    1.2656       100    62.935    -159.474    80.6004    8.612       412.3224      28.4657    0
11.92        0.3312        0.04        1        2702654.0527    1.2703       100    64.0403    -156.688    81.5874    7.757       412.3544      28.4656    0
12.58        0.3486        0.04        1        2694095.459    1.2742       100    65.1061    -154.173    82.391    7.06       412.4083      28.4655    0
13.24        0.3672        0.05        1        2685531.9824    1.2786       100    66.1522    -151.892    83.0712    6.468       412.4801      28.4654    0.0001
13.9        0.387        0.05        1        2676957.5195    1.2849       100    67.2007    -149.86    83.6549    5.961       412.5691      28.4654    0.0001
14.56        0.408        0.05        1        2668386.9629    1.2893       100    68.2163    -147.871    84.1609    5.521       412.675      28.4653    0.0001
15.22        0.4303        0.05        1        2659823.4863    1.2936       100    69.2135    -145.635    84.597    5.138       412.7968      28.4653    0.0001
15.88        0.4538        0.06        1        2651254.3945    1.2995       100    70.0967    -141.972    84.9762    4.796       412.9361      28.4653    0.0001
16.54        0.4786        0.06        1        2642677.7344    1.303       100    70.9874    -136.747    85.3128    4.485       413.0902      28.4652    0.0001
17.2        0.5047        0.06        1        2634115.9668    1.3083       100    71.9513    -133.301    85.6095    4.212       413.2635      28.4652    0.0001
17.86        0.5321        0.06        1        2625566.4062    1.3115       100    73.0255    -131.532    85.8723    3.97       413.4437      28.4652    0.0001
18.52        0.5609        0.06        1        2617025.6348    1.3159       100    73.9991    -127.549    86.1123    3.748       413.6427      28.4652    0.0001
19.18        0.591        0.06        1        2608443.6035    1.3214       100    74.9946    -122.606    86.3349    3.547       413.8603      28.4651    0.0001
19.84        0.6225        0.07        1        2599884.0332    1.3254       100    75.973    -118.199    86.5296    3.37       414.092      28.4651    0.0001
20.5        0.6553        0.07        1        2591335.6934    1.3321       100    76.8578    -113.409    86.7042    3.208       414.3455      28.4651    0.0001
21.16        0.6897        0.07        1        2582753.6621    1.3376       100    77.7706    -108.183    86.8645    3.057       414.6106      28.4651    0.0001
21.82        0.7254        0.07        1        2574189.4531    1.3424       100    78.6602    -103.459    87.0143    2.92       414.8982      28.4651    0.0001
22.48        0.7626        0.07        1        2565625.9766    1.3483       100    79.5846    -103.709    87.1452    2.801       415.2037      28.4651    0.0001
23.14        0.8014        0.08        1        2557047.3633    1.3545       100    80.4029    -105.277    87.2675    2.685       415.5229      28.4651    0.0001
23.8        0.8416        0.08        1        2548491.6992    1.358       100    81.2506    -103.833    87.3847    2.577       415.8543      28.4651    0.0001
24.48        0.8834        0.08        1        2539955.5664    1.3635       100    82.0786    -98.714    87.4914    2.482       416.2264      28.4651    0.0002
25.12        0.9254        0.08        1        2531619.6289    1.3705       100    82.8257    -11.694    87.591    2.298       416.3665      28.465    0.0002
25.76        0.9688        0.08        1        2523316.6504    1.3737       100    83.5559    1.002    87.8931    0.693       416.1126      28.465    0.0002
26.4        1.0136        0.08        1        2515043.9453    1.3804       100    85.2591    3.388    88.4973    -3.11       416.1729      28.465    0.0002
27.04        1.0594        0.08        1        2506712.4023    1.3879       100    87.4818    5.873    88.8227    -8.198       416.8583      28.465    0.0002
