Time    Altitude  Dwnrg Dst    Stag                Mass           TWR      Throt         AZ(cmd)     HAOA          Pitch     VAOA          Orbvel            Incl        Ecctr
0.62        0.128        0        1        2791719.2383    1.2244       100    213.6904    198.447    37.8951    52.016       462.5169      5.2394    0.9966
1.08        0.1288        0        1        2784959.2285    1.2297       100    221.9516    179.023    81.4654    8.408       462.5505      5.2394    0.9966
1.54        0.13        0        1        2778965.8203    1.2327       100    221.9164    120.793    86.455    3.479       462.6466      5.2394    0.9966
2        0.1317        0        1        2773003.1738    1.235       100    357.3101    163.105    87.8363    1.586       462.6681      5.2394    0.9966
2.46        0.1339        0        1        2767047.3633    1.2379       100    0.5217    -197.854    88.7181    0.324       462.6157      5.2394    0.9966
2.92        0.1366        0        1        2761078.6133    1.2393       100    220.0857    20.645    88.9513    -0.074       462.5577      5.2394    0.9966
3.38        0.1398        0        1        2755096.4355    1.2423       100    210.0917    10.762    87.6272    1.192       462.5179      5.2395    0.9966
3.84        0.1435        0        1        2749124.5117    1.2454       100    208.0845    9.155    86.9459    1.845       462.4932      5.2397    0.9966
4.3        0.1477        0        1        2743171.1426    1.2478       100    206.647    7.932    86.5548    2.214       462.475      5.2398    0.9966
5.08        0.156        0        1        2734091.5527    1.2519       100    204.9978    12.165    86.0674    3.333       462.3027      5.2413    0.9966
5.64        0.1628        0        1        2726825.6836    1.256       100    203.3552    172.251    83.9149    5.637       462.394      5.2408    0.9966
6.2        0.1705        0        1        2719564.6973    1.2588       100    203.3052    179.235    85.2692    3.795       462.5465      5.2402    0.9966
6.76        0.1789        0        1        2712313.7207    1.2622       100    203.2273    182.238    86.8073    2.097       462.6652      5.2398    0.9966
7.32        0.1882        0        1        2705022.9492    1.2674       100    204.4868    185.272    87.7814    1.044       462.7536      5.2396    0.9966
7.86        0.1979        0        1        2697743.1641    1.2708       100    207.9454    189.382    88.4665    0.294       462.8489      5.2394    0.9966
8.4        0.2084        0        1        2690753.418    1.2743       100    214.7013    196.262    89.0255    -0.311       462.9516      5.2394    0.9966
8.94        0.2197        0        1        2683749.0234    1.278       100    232.6906    214.183    89.4982    -0.671       463.1096      5.2394    0.9966
9.46        0.2313        0        1        2677002.1973    1.2798       100    346.3165    329.313    89.4681    -0.139       463.2378      5.2395    0.9966
9.98        0.2436        0        1        2670255.127    1.2835       100    1.4507    -4.671    89.0713    0.705       463.2821      5.2395    0.9966
10.5        0.2566        0        1        2663508.3008    1.2877       100    355.8931    26.342    89.2215    0.708       463.3163      5.2395    0.9966
11.02        0.2705        0        1        2656760.0098    1.2915       100    345.6615    35.624    89.3788    0.582       463.3842      5.2394    0.9966
11.54        0.2851        0        1        2649996.8262    1.2958       100    341.2982    28.299    89.4263    0.552       463.4761      5.2394    0.9966
12.06        0.3005        0        1        2643254.3945    1.2986       100    341.8557    52.478    89.4384    0.549       463.5771      5.2395    0.9966
12.58        0.3167        0        1        2636520.2637    1.3021       100    343.0391    95.401    89.4501    0.533       463.6839      5.2395    0.9966
13.1        0.3337        0        1        2629773.4375    1.3055       100    343.6628    106.433    89.4673    0.509       463.7959      5.2395    0.9966
13.62        0.3515        0        1        2623026.6113    1.3085       100    343.952    107.261    89.4859    0.487       463.9155      5.2395    0.9966
14.14        0.3701        0        1        2616279.541    1.3132       100    344.3955    105.168    89.504    0.468       464.0429      5.2395    0.9966
