Time    Altitude  Dwnrg Dst    Stag                Mass           TWR      Throt         AZ(cmd)     HAOA          Pitch     VAOA          Orbvel            Incl        Ecctr
0.6        0.1536        0        1        7983101.0742    1.233       100    121.6532    -187.066    -49.0046    138.929       407.4962      28.7511    0.9973
1.06        0.1541        0        1        7965690.4297    1.2345       100    114.173    -6.785    73.0894    16.688       407.5368      28.7511    0.9973
1.52        0.1551        0        1        7948987.3047    1.2375       100    122.7025    -9.015    81.1115    8.51       407.6672      28.7511    0.9973
1.98        0.1566        0        1        7932279.7852    1.2392       100    101.4436    -68.329    82.6246    6.69       407.7846      28.7511    0.9973
2.46        0.1585        0        1        7915638.1836    1.2403       100    101.0741    -86.599    83.0774    5.894       407.7953      28.7511    0.9973
2.92        0.161        0        1        7898980.4688    1.2429       100    120.412    -75.998    83.8923    4.896       407.7514      28.7512    0.9973
3.38        0.164        0        1        7882292.4805    1.2453       100    139.5931    -60.805    84.2471    4.493       407.6802      28.7512    0.9973
3.84        0.1675        0        1        7865572.7539    1.2485       100    153.9715    -46.484    84.4721    4.285       407.624      28.7513    0.9973
4.3        0.1715        0        1        7848911.6211    1.2513       100    163.1965    -35.114    84.5771    4.204       407.6      28.7513    0.9973
5.08        0.1794        0        1        7823569.3359    1.2546       100    170.403    -26.174    84.5428    4.96       407.5054      28.7518    0.9973
5.64        0.1861        0        1        7802571.2891    1.2579       100    178.8072    159.497    82.5886    6.747       407.5566      28.7516    0.9973
6.2        0.1935        0        1        7782288.0859    1.262       100    177.9828    156.367    84.0531    4.771       407.7175      28.7514    0.9973
6.76        0.2018        0        1        7761895.5078    1.2669       100    171.0225    149.934    85.8209    2.944       407.8842      28.7513    0.9973
7.3        0.2105        0        1        7741587.8906    1.2697       100    161.7312    143.798    86.8094    2.145       408.0245      28.7512    0.9973
7.84        0.22        0.01        1        7722003.418    1.2744       100    148.3313    134.829    87.7113    1.764       408.1195      28.7511    0.9973
8.38        0.2303        0.01        1        7702443.8477    1.2765       100    138.537    -160.104    88.159    1.754       408.1502      28.7511    0.9973
8.92        0.2413        0.01        1        7682898.9258    1.2787       100    146.6135    -89.91    88.1665    1.676       408.1488      28.7512    0.9973
9.46        0.2531        0.01        1        7663320.8008    1.2827       100    157.3191    -80.977    88.094    1.829       408.1944      28.7512    0.9973
9.98        0.2653        0.01        1        7643742.6758    1.2856       100    161.039    81.149    88.1503    1.838       408.2877      28.7512    0.9973
10.5        0.2782        0.01        1        7624890.1367    1.2899       100    160.4135    80.238    88.2481    1.713       408.4001      28.7512    0.9973
11.02        0.2919        0.01        1        7606037.1094    1.2935       100    159.0205    69.979    88.3228    1.652       408.5091      28.7512    0.9973
