Time    Altitude  Dwnrg Dst    Stag                Mass           TWR      Throt         AZ(cmd)     HAOA          Pitch     VAOA          Orbvel            Incl        Ecctr
0.9        0.1446        0        1        2889692.1387    1.1904       100    201.9694    156.99    86.0395    3.892       407.9543      28.5844    0.9973
1.4        0.1456        0        1        2881641.3574    1.1906       100    186.8757    143.262    87.8771    2.021       407.9862      28.5844    0.9973
1.9        0.147        0        1        2874893.3105    1.193       100    160.1101    113.452    88.6361    1.278       408.0171      28.5844    0.9973
2.4        0.149        0        1        2868408.6914    1.194       100    148.249    -22.738    88.6524    1.121       408.0768      28.5844    0.9973
2.9        0.1513        0        1        2861935.3027    1.195       100    22.1625    -164.726    86.7133    2.425       408.1412      28.5844    0.9973
3.4        0.1542        0        1        2855448.4863    1.1982       100    85.6645    -107.656    88.4327    0.396       408.1196      28.5844    0.9973
3.9        0.1575        0        1        2848960.9375    1.2005       100    162.3036    -35.908    86.7858    2.044       408.0518      28.5845    0.9973
4.4        0.1613        0        1        2842474.8535    1.2038       100    177.7841    -23.439    85.3444    3.6       407.9965      28.5845    0.9973
4.9        0.1657        0        1        2836003.1738    1.2061       100    184.003    -17.384    85.0281    3.989       407.9725      28.5846    0.9973
5.8        0.1747        0        1        2825360.8398    1.2122       100    188.4275    -2.587    85.1166    4.381       407.7921      28.5849    0.9973
6.4        0.1817        0        1        2817838.623    1.2169       100    193.2227    161.72    82.744    6.706       407.9025      28.585    0.9973
7        0.1894        0        1        2810019.7754    1.221       100    189.6857    169.287    83.3478    5.402       408.1116      28.5847    0.9973
7.6        0.1979        0.01        1        2802237.3047    1.2238       100    183.9368    167.149    85.4544    3.144       408.2616      28.5845    0.9973
8.18        0.2071        0.01        1        2794446.5332    1.2276       100    177.8674    161.904    87.2265    1.502       408.3468      28.5844    0.9973
8.78        0.2168        0.01        1        2786418.7012    1.2299       100    173.0398    156.696    88.1586    0.844       408.496      28.5844    0.9973
9.34        0.2273        0.01        1        2779156.0059    1.2323       100    147.3034    130.882    89.0379    0.544       408.5908      28.5843    0.9973
9.92        0.2386        0.01        1        2771614.9902    1.2372       100    122.1656    -59.755    89.309    0.635       408.612      28.5844    0.9973
10.5        0.2506        0.01        1        2764094.2383    1.2394       100    153.6568    -34.693    89.0665    0.775       408.6352      28.5844    0.9973
11.08        0.2634        0.01        1        2756599.3652    1.2433       100    168.3288    5.858    88.6507    1.316       408.699      28.5844    0.9973
11.66        0.2765        0.01        1        2749061.5234    1.2478       100    170.9003    147.242    88.5333    1.363       408.7957      28.5844    0.9973
12.22        0.2904        0.01        1        2741788.5742    1.2506       100    169.0239    147.885    88.6668    1.205       408.8998      28.5844    0.9973
12.78        0.305        0.01        1        2734511.7188    1.2563       100    166.0439    142.021    88.8284    1.094       409.0017      28.5844    0.9973
13.34        0.3205        0.01        1        2727238.7695    1.26       100    164.6578    122.409    88.9071    1.073       409.0966      28.5844    0.9973
13.9        0.3367        0.01        1        2720004.8828    1.2615       100    165.464    7.87    88.9087    1.079       409.1934      28.5844    0.9973
14.46        0.3538        0.01        1        2712740.4785    1.2657       100    167.0067    18.396    88.8899    1.101       409.2977      28.5844    0.9973
15.02        0.3716        0.01        1        2705477.2949    1.2681       100    168.2157    112.079    88.8846    1.102       409.4127      28.5844    0.9973
15.58        0.3903        0.01        1        2698206.7871    1.2727       100    168.7272    124.796    88.9005    1.078       409.5372      28.5844    0.9973
16.14        0.4098        0.01        1        2690946.7773    1.2776       100    168.8724    121.297    88.926    1.054       409.6711      28.5844    0.9973
16.7        0.4302        0.01        1        2683658.9355    1.2827       100    168.9726    108.525    88.9484    1.039       409.8112      28.5844    0.9973
17.26        0.4515        0.01        1        2676375.7324    1.287       100    169.3834    87.269    88.9628    1.029       409.9526      28.5844    0.9973
17.82        0.4736        0.01        1        2669139.1602    1.289       100    170.0059    84.533    88.9723    1.021       410.1016      28.5844    0.9973
18.38        0.4967        0.01        1        2661879.8828    1.2939       100    170.6392    89.225    88.9815    1.011       410.2635      28.5845    0.9973
18.94        0.5206        0.01        1        2654581.543    1.2974       100    171.2201    95.669    88.9939    0.998       410.4327      28.5845    0.9973
19.5        0.5455        0.01        1        2647318.1152    1.3008       100    171.7162    90.291    89.0061    0.986       410.6081      28.5845    0.9973
20.06        0.5713        0.01        1        2640065.1855    1.3064       100    172.1952    76.044    89.0183    0.975       410.7931      28.5845    0.9973
20.62        0.598        0.01        1        2632799.3164    1.31       100    172.7446    73.723    89.0288    0.966       410.9871      28.5845    0.9973
21.18        0.6257        0.01        1        2625533.4473    1.313       100    173.3127    81.874    89.0389    0.957       411.1907      28.5845    0.9973
21.74        0.6543        0.01        1        2618258.3008    1.319       100    173.9023    75.481    89.0498    0.946       411.4052      28.5845    0.9973
22.3        0.684        0.01        1        2610982.666    1.3231       100    174.4927    67.486    89.0624    0.934       411.6257      28.5845    0.9973
