Time    Altitude  Dwnrg Dst    Stag                Mass           TWR      Throt         AZ(cmd)     HAOA          Pitch     VAOA          Orbvel            Incl        Ecctr
0.62        0.1283        0        1        2791672.8516    1.2278       100    226.7518    180.41    32.5067    57.344       462.3736      5.2394    0.9966
1.08        0.129        0        1        2784932.1289    1.2296       100    231.9007    174.415    75.0697    14.616       462.4659      5.2394    0.9966
1.54        0.1303        0        1        2778957.7637    1.2324       100    231.8496    154.634    84.4687    5.32       462.6212      5.2394    0.9966
2        0.132        0        1        2772994.3848    1.2342       100    345.6097    161.697    87.8584    1.631       462.6539      5.2394    0.9966
2.46        0.1342        0        1        2767021.9727    1.2371       100    351.6116    156.032    88.8102    0.292       462.6019      5.2394    0.9966
2.92        0.1369        0        1        2761055.9082    1.2395       100    225.7594    27.494    88.8562    0.063       462.5421      5.2394    0.9966
3.38        0.14        0        1        2755086.6699    1.2424       100    213.5115    14.791    87.5991    1.247       462.5016      5.2395    0.9966
3.84        0.1437        0        1        2749117.4316    1.2451       100    210.6567    12.031    86.9422    1.865       462.4772      5.2397    0.9966
4.3        0.1479        0        1        2743151.3672    1.2478       100    208.7158    10.067    86.5665    2.21       462.4592      5.2398    0.9966
5.08        0.1562        0        1        2734072.5098    1.2511       100    206.9038    14.29    86.1162    3.26       462.2838      5.2412    0.9966
5.64        0.1631        0        1        2726818.1152    1.2541       100    204.3497    172.214    83.9222    5.649       462.3742      5.2408    0.9966
6.2        0.1707        0        1        2719558.5938    1.2571       100    204.2902    180.083    85.2398    3.838       462.5268      5.2402    0.9966
6.76        0.1792        0        1        2712306.1523    1.2613       100    204.4922    183.575    86.7767    2.137       462.6453      5.2398    0.9966
7.32        0.1884        0        1        2705012.9395    1.2674       100    206.1687    187.112    87.7544    1.08       462.7327      5.2396    0.9966
7.86        0.1981        0        1        2697736.3281    1.2706       100    210.1673    191.788    88.4344    0.333       462.8268      5.2394    0.9966
8.4        0.2086        0        1        2690746.582    1.2744       100    217.7271    199.484    88.9858    -0.266       462.9289      5.2394    0.9966
8.94        0.2199        0        1        2683740.7227    1.2781       100    236.6087    218.355    89.4464    -0.614       463.087      5.2394    0.9966
9.46        0.2315        0        1        2676978.0273    1.2807       100    340.2653    323.632    89.4499    -0.115       463.214      5.2395    0.9966
9.98        0.2438        0        1        2670234.375    1.2835       100    357.7713    352.624    89.0711    0.709       463.2556      5.2395    0.9966
10.5        0.2568        0        1        2663517.8223    1.2866       100    351.5882    25.164    89.217    0.713       463.2887      5.2394    0.9966
11.02        0.2706        0        1        2656768.7988    1.2905       100    340.5714    34.346    89.3646    0.596       463.3552      5.2394    0.9966
11.54        0.2852        0        1        2650025.3906    1.2928       100    336.1449    27.9    89.4084    0.569       463.4467      5.2394    0.9966
12.06        0.3006        0        1        2643274.4141    1.298       100    336.7677    52.175    89.422    0.564       463.5485      5.2395    0.9966
12.58        0.3168        0        1        2636532.2266    1.3021       100    338.0811    91.665    89.4358    0.546       463.6552      5.2395    0.9966
13.1        0.3338        0        1        2629776.123    1.3063       100    338.7146    101.263    89.4542    0.521       463.768      5.2395    0.9966
13.62        0.3516        0        1        2623019.043    1.3106       100    339.0222    100.564    89.4741    0.498       463.8868      5.2395    0.9966
14.14        0.3702        0        1        2616277.0996    1.3132       100    339.4121    98.491    89.4921    0.479       464.0121      5.2395    0.9966
14.66        0.3896        0        1        2609545.166    1.3172       100    339.8868    95.705    89.5095    0.463       464.1476      5.2395    0.9966
15.18        0.4099        0        1        2602785.4004    1.321       100    340.5147    91.816    89.5274    0.445       464.2919      5.2395    0.9966
15.7        0.4311        0        1        2596031.25    1.3249       100    341.2663    86.122    89.5459    0.428       464.4427      5.2395    0.9966
16.22        0.4531        0        1        2589292.2363    1.3287       100    342.0321    80.404    89.5639    0.413       464.6011      5.2395    0.9966
16.74        0.476        0        1        2582557.373    1.3329       100    342.8974    75.139    89.5815    0.397       464.7704      5.2395    0.9966
17.26        0.4998        0        1        2575804.1992    1.3358       100    343.8836    70.762    89.5996    0.381       464.9461      5.2395    0.9966
17.78        0.5245        0        1        2569062.9883    1.3401       100    344.8846    66.973    89.6179    0.365       465.1329      5.2395    0.9966
18.3        0.55        0        1        2562300.0488    1.3459       100    345.8652    62.276    89.6362    0.349       465.3286      5.2395    0.9966
18.82        0.5766        0        1        2555549.8047    1.3499       100    346.9684    58.708    89.654    0.333       465.533      5.2395    0.9966
19.34        0.604        0        1        2548802.7344    1.3542       100    348.1083    56.079    89.6707    0.317       465.7469      5.2395    0.9966
19.86        0.6324        0        1        2542055.9082    1.3582       100    349.3278    53.565    89.6868    0.302       465.9701      5.2395    0.9966
20.38        0.6617        0        1        2535308.8379    1.3617       100    350.5291    51.476    89.7018    0.288       466.2033      5.2395    0.9966
20.9        0.692        0        1        2528562.2559    1.3659       100    351.8145    51.268    89.7158    0.275       466.4447      5.2395    0.9966
21.42        0.7232        0        1        2521830.0781    1.3693       100    353.0812    49.564    89.729    0.263       466.6973      5.2395    0.9966
21.96        0.7568        0        1        2515084.7168    1.3744       100    354.4052    52.581    89.7412    0.252       466.9722      5.2395    0.9966
22.56        0.7966        0        1        2507820.0684    1.3788       100    355.8548    242.366    89.7538    0.094       467.1206      5.2395    0.9966
23.18        0.8378        0        1        2499762.4512    1.3859       100    331.8668    218.255    89.6608    -0.489       467.4211      5.2396    0.9966
23.8        0.8805        0        1        2491693.3594    1.3922       100    329.1066    215.472    89.6528    -1.365       467.9114      5.2395    0.9966
24.42        0.9247        0        1        2483666.748    1.3964       100    348.4    234.779    89.763    -2.4       468.574      5.2394    0.9966
25.04        0.9688        0        1        2475623.0469    1.4028       100    58.6372    -55.001    89.7721    -3.35       469.3792      5.2394    0.9966
25.68        1.0174        0        1        2467820.3125    1.4074       100    92.5707    -21.07    89.4996    -4.091       470.3807      5.2395    0.9966
26.32        1.0677        0        1        2459529.7852    1.4123       100    103.1753    -10.459    89.0473    -4.312       471.7459      5.2401    0.9965
26.96        1.1196        0        1        2451231.6895    1.4188       100    107.8701    -5.757    88.3415    -3.733       473.0417      5.241    0.9965
27.6        1.1733        0        1        2442927.7344    1.4245       100    109.5543    -4.087    87.7468    -3.16       474.2848      5.2423    0.9965
28.24        1.2286        0.01        1        2434628.9062    1.4293       100    110.4226    -3.214    87.2452    -2.7       475.5574      5.2439    0.9965
28.88        1.2856        0.01        1        2426339.3555    1.4366       100    111.0061    -2.635    86.7619    -2.233       476.8709      5.2458    0.9965
29.52        1.3444        0.01        1        2418001.709    1.4443       100    111.4223    -2.212    86.3042    -1.772       478.203      5.2481    0.9965
30.16        1.4049        0.02        1        2409700.4395    1.4496       100    111.7252    -1.909    85.8731    -1.326       479.5473      5.2507    0.9965
30.8        1.4673        0.02        1        2401408.2031    1.4567       100    111.9611    -1.675    85.4709    -0.903       480.9168      5.2537    0.9965
31.44        1.5314        0.03        1        2393104.248    1.463       100    112.1467    -1.495    85.0948    -0.502       482.306      5.257    0.9964
32.08        1.5974        0.03        1        2384800.293    1.468       100    112.2984    -1.346    84.7442    -0.129       483.7185      5.2605    0.9964
32.64        1.6567        0.04        1        2376496.3379    1.4749       100    112.4257    -1.255    84.4155    0.183       484.9227      5.2636    0.9964
33.18        1.7175        0.05        1        2369484.1309    1.4816       100    112.4802    -1.386    84.179    0.246       486.1332      5.267    0.9964
33.74        1.7774        0.05        1        2362463.3789    1.4875       100    112.573    -1.379    83.9433    0.25       487.4043      5.2709    0.9964
34.26        1.8388        0.06        1        2355471.9238    1.4924       100    112.6826    -1.292    83.689    0.267       488.7319      5.2754    0.9964
34.8        1.9015        0.07        1        2348470.459    1.4982       100    112.7775    -1.188    83.4278    0.282       490.1104      5.2803    0.9964
35.34        1.9632        0.07        1        2341464.1113    1.5032       100    112.8634    -1.086    83.1636    0.291       491.5415      5.2857    0.9964
35.88        2.0287        0.08        1        2334457.7637    1.509       100    112.9372    -0.999    82.8947    0.294       493.0262      5.2917    0.9964
36.42        2.0956        0.09        1        2327451.1719    1.516       100    113.0041    -0.921    82.6212    0.294       494.5662      5.2983    0.9963
36.96        2.164        0.1        1        2320445.5566    1.5218       100    113.0647    -0.848    82.3427    0.292       496.1567      5.3056    0.9963
37.5        2.2339        0.11        1        2313455.3223    1.527       100    113.1199    -0.788    82.0591    0.288       497.8105      5.3136    0.9963
38.04        2.3052        0.12        1        2306445.0684    1.5342       100    113.1718    -0.721    81.7705    0.284       499.5312      5.3224    0.9963
38.58        2.378        0.13        1        2299425.5371    1.5405       100    113.2206    -0.663    81.4768    0.279       501.3046      5.332    0.9963
39.12        2.4524        0.14        1        2292422.8516    1.5462       100    113.2638    -0.616    81.1782    0.274       503.1307      5.3425    0.9963
39.66        2.5282        0.16        1        2285432.373    1.5531       100    113.3045    -0.56    80.8753    0.269       505.0296      5.3539    0.9962
40.2        2.6056        0.17        1        2278419.4336    1.5586       100    113.3403    -0.519    80.5678    0.262       506.9869      5.3663    0.9962
40.74        2.6846        0.18        1        2271419.6777    1.565       100    113.3738    -0.479    80.2556    0.257       509.0176      5.3799    0.9962
41.28        2.7651        0.2        1        2264397.7051    1.5732       100    113.4053    -0.44    79.939    0.251       511.1109      5.3945    0.9962
41.82        2.8472        0.21        1        2257386.7188    1.5801       100    113.4338    -0.405    79.6181    0.245       513.2714      5.4104    0.9962
42.36        2.9309        0.23        1        2250367.9199    1.5878       100    113.4602    -0.373    79.2932    0.239       515.4996      5.4275    0.9961
42.9        3.0163        0.25        1        2243356.6895    1.5937       100    113.4845    -0.343    78.9641    0.233       517.7739      5.4458    0.9961
43.44        3.1032        0.26        1        2236381.5918    1.5979       100    113.507    -0.315    78.6311    0.228       520.1287      5.4655    0.9961
43.98        3.1918        0.28        1        2229376.2207    1.6056       100    113.5277    -0.288    78.2943    0.222       522.5673      5.4868    0.9961
44.52        3.282        0.3        1        2222354.9805    1.6116       100    113.5468    -0.265    77.9539    0.216       525.0673      5.5095    0.996
45.06        3.3739        0.32        1        2215348.1445    1.6193       100    113.5643    -0.243    77.61    0.211       527.6378      5.5338    0.996
45.6        3.4675        0.34        1        2208341.7969    1.6279       100    113.5807    -0.222    77.2626    0.205       530.2817      5.5597    0.996
46.14        3.5628        0.37        1        2201330.8105    1.6348       100    113.5959    -0.202    76.9121    0.2       533.0078      5.5874    0.996
