Time    Altitude  Dwnrg Dst    Stag                Mass           TWR      Throt         AZ(cmd)     HAOA          Pitch     VAOA          Orbvel            Incl        Ecctr
0.6        0.1283        0        1        2784685.0586    1.2319       100    205.4824    -95.823    40.8739    48.948       462.5342      5.2394    0.9966
1.06        0.129        0        1        2778167.4805    1.235       100    209.1846    -114.943    79.8391    9.927       462.4914      5.2394    0.9966
1.52        0.1303        0        1        2772199.2188    1.2361       100    228.6414    -97.986    84.7608    5.086       462.5093      5.2394    0.9966
1.98        0.132        0        1        2766258.7891    1.2371       100    294.5604    88.534    87.2955    2.264       462.5547      5.2394    0.9966
2.44        0.1342        0        1        2760296.6309    1.2392       100    322.0871    121.309    87.6658    1.379       462.5376      5.2394    0.9966
2.9        0.1369        0        1        2754323.9746    1.2406       100    272.7279    71.862    88.5196    0.242       462.476      5.2394    0.9966
3.36        0.1401        0        1        2748360.8398    1.2443       100    228.2049    27.381    87.4451    1.253       462.4112      5.2396    0.9966
3.82        0.1438        0        1        2742370.6055    1.2501       100    218.8517    18.845    86.438    2.303       462.3696      5.2397    0.9966
4.28        0.1481        0        1        2736384.2773    1.2527       100    215.7672    16.96    85.9925    2.795       462.3528      5.2399    0.9966
5.04        0.1565        0        1        2727306.6406    1.2561       100    212.4974    10.048    85.7218    3.699       462.2473      5.2412    0.9966
5.62        0.1634        0        1        2720039.3066    1.2589       100    205.964    194.08    83.8787    5.56       462.2553      5.241    0.9966
6.18        0.1711        0        1        2712772.2168    1.2631       100    209.0997    191.064    84.8937    3.917       462.384      5.2401    0.9966
6.74        0.1797        0        1        2705509.7656    1.2661       100    214.8233    195.135    86.6818    2.022       462.5384      5.2396    0.9966
7.3        0.1891        0        1        2698238.5254    1.2697       100    221.7143    202.481    87.9601    0.83       462.6544      5.2395    0.9966
7.84        0.1989        0        1        2690978.7598    1.2736       100    230.1575    211.819    88.6259    0.204       462.7412      5.2394    0.9966
8.38        0.2095        0        1        2683965.8203    1.2767       100    241.9189    223.349    88.9792    -0.058       462.8591      5.2393    0.9966
8.9        0.2204        0        1        2677225.3418    1.2807       100    291.4125    270.42    89.2879    0.075       462.9913      5.2395    0.9966
9.42        0.2321        0        1        2670472.4121    1.2836       100    327.8858    294.202    89.1303    0.739       463.0747      5.2395    0.9966
9.94        0.2446        0        1        2663741.2109    1.2866       100    330.0646    136.744    89.1847    0.633       463.1181      5.2394    0.9966
10.46        0.2577        0        1        2656998.0469    1.29       100    312.6003    112.599    89.3744    0.407       463.1476      5.2393    0.9966
10.98        0.2717        0        1        2650262.6953    1.2926       100    285.5959    79.28    89.4308    0.511       463.1984      5.2393    0.9966
11.5        0.2864        0        1        2643522.4609    1.2968       100    275.7176    255.572    89.4047    0.502       463.2929      5.2393    0.9966
12.02        0.302        0        1        2636746.0938    1.3027       100    284.3491    260.384    89.4206    0.453       463.4074      5.2394    0.9966
12.54        0.3183        0        1        2629992.9199    1.3059       100    296.0815    268.438    89.4334    0.49       463.517      5.2394    0.9966
13.06        0.3354        0        1        2623262.207    1.3101       100    301.4969    256.81    89.4378    0.544       463.6214      5.2394    0.9966
13.58        0.3534        0        1        2616515.8691    1.3136       100    301.1001    126.895    89.4472    0.538       463.7282      5.2394    0.9966
14.1        0.3722        0        1        2609753.6621    1.3167       100    298.772    118.836    89.4571    0.526       463.8425      5.2394    0.9966
14.62        0.3918        0        1        2603008.5449    1.3201       100    297.2075    132.972    89.4644    0.526       463.9638      5.2394    0.9966
15.14        0.4123        0        1        2596292.2363    1.3234       100    296.8682    161.907    89.4695    0.524       464.0961      5.2394    0.9966
15.66        0.4337        0        1        2589544.1895    1.3276       100    297.1493    155.897    89.4743    0.519       464.2365      5.2394    0.9966
16.18        0.4559        0.01        1        2582800.0488    1.3302       100    297.3905    134.735    89.4788    0.513       464.3839      5.2394    0.9966
16.7        0.479        0.01        1        2576049.5605    1.3357       100    297.3485    123.31    89.4832    0.506       464.5385      5.2394    0.9966
17.22        0.503        0.01        1        2569306.8848    1.3403       100    297.1091    119.951    89.4871    0.502       464.702      5.2394    0.9966
17.74        0.5279        0.01        1        2562551.7578    1.3448       100    296.8514    118.146    89.4912    0.499       464.875      5.2394    0.9966
18.26        0.5538        0.01        1        2555793.9453    1.3495       100    296.6393    119.806    89.4948    0.497       465.0556      5.2394    0.9966
18.78        0.5805        0.01        1        2549051.5137    1.3525       100    296.5201    121.374    89.4981    0.494       465.2436      5.2394    0.9966
19.3        0.6082        0.01        1        2542320.0684    1.3569       100    296.4321    120.469    89.5011    0.492       465.4437      5.2394    0.9966
19.82        0.6369        0.01        1        2535561.0352    1.3611       100    296.3186    117.947    89.5042    0.489       465.6536      5.2394    0.9966
20.34        0.6665        0.01        1        2528806.1523    1.3654       100    296.1924    119.294    89.507    0.487       465.8716      5.2394    0.9966
20.86        0.6971        0.01        1        2522066.4062    1.3695       100    296.1017    118.061    89.5095    0.485       466.0984      5.2394    0.9966
21.38        0.7287        0.01        1        2515332.2754    1.3742       100    296.0038    113.588    89.512    0.483       466.3386      5.2394    0.9966
21.98        0.7676        0.01        1        2508319.5801    1.3781       100    295.9176    180.394    89.5145    0.366       466.496      5.2395    0.9966
22.6        0.808        0.01        1        2500279.0527    1.3838       100    295.321    181.413    89.3836    -0.129       466.7221      5.2395    0.9966
23.22        0.8498        0.01        1        2492217.5293    1.3903       100    295.123    181.374    89.3149    -0.987       467.1666      5.2395    0.9966
23.84        0.8931        0.01        1        2484172.6074    1.3957       100    295.3964    181.679    89.4413    -2.074       467.8057      5.2394    0.9966
24.46        0.9379        0.01        1        2476128.1738    1.4013       100    296.8958    183.201    89.7137    -3.286       468.5904      5.2394    0.9966
