Time    Altitude  Dwnrg Dst    Stag                Mass           TWR      Throt         AZ(cmd)     HAOA          Pitch     VAOA          Orbvel            Incl        Ecctr
0.6        0.1282        0        1        2784673.3398    1.2332       100    221.1186    125.341    44.0838    45.839       462.4322      5.2394    0.9966
1.06        0.1289        0        1        2778191.8945    1.2334       100    232.4216    160.816    77.9126    11.709       462.5336      5.2394    0.9966
1.52        0.1301        0        1        2772235.5957    1.2355       100    219.9393    145.367    85.923    3.682       462.7132      5.2394    0.9966
1.98        0.1318        0        1        2766267.5781    1.2368       100    36.3016    -124.44    88.1474    1.418       462.8216      5.2394    0.9966
2.44        0.134        0        1        2760299.0723    1.2389       100    42.6532    -148.347    86.9759    2.088       462.8054      5.2394    0.9966
2.9        0.1367        0        1        2754330.8105    1.2424       100    73.635    -124.046    88.6349    0.121       462.7227      5.2394    0.9966
3.36        0.1399        0        1        2748374.5117    1.2444       100    170.9932    -28.342    88.4816    0.208       462.6421      5.2395    0.9966
3.82        0.1436        0        1        2742412.8418    1.2474       100    191.0613    -7.885    87.289    1.455       462.5965      5.2397    0.9966
4.28        0.1478        0        1        2736429.6875    1.251       100    195.3746    -2.643    86.7085    2.094       462.5831      5.2398    0.9966
5.06        0.1562        0        1        2727341.7969    1.2567       100    196.4596    -5.883    86.3264    3.109       462.4822      5.2411    0.9966
5.62        0.1631        0        1        2720058.8379    1.2601       100    196.0641    184.875    84.3882    5.046       462.4931      5.2409    0.9966
6.18        0.1708        0        1        2712800.0488    1.2626       100    198.7345    181.422    85.407    3.409       462.6135      5.24    0.9966
6.74        0.1793        0        1        2705545.166    1.2661       100    200.8742    181.906    87.1882    1.523       462.7626      5.2396    0.9966
7.3        0.1886        0        1        2698271.9727    1.2703       100    201.2401    182.73    88.4548    0.336       462.8761      5.2394    0.9966
7.84        0.1984        0        1        2690993.4082    1.2731       100    202.5274    184.847    89.1335    -0.307       462.9607      5.2394    0.9966
