Time    Altitude  Dwnrg Dst    Stag                Mass           TWR      Throt         AZ(cmd)     HAOA          Pitch     VAOA          Orbvel            Incl        Ecctr
0.9        0.1584        0        1        2889321.5332    1.1849       100    233.9192    89.083    88.4388    1.536       407.9531      28.5844    0.9973
1.38        0.1593        0        1        2881033.4473    1.1877       100    192.5446    82.223    88.5499    1.418       407.973      28.5844    0.9973
1.86        0.1607        0        1        2874808.3496    1.19       100    174.7599    80.35    88.6108    1.36       407.993      28.5844    0.9973
2.36        0.1626        0        1        2868595.9473    1.1918       100    166.3423    -12.361    88.6576    1.079       408.033      28.5844    0.9973
2.86        0.1649        0        1        2862104.7363    1.1955       100    152.8041    -35.89    88.4357    0.931       408.0887      28.5844    0.9973
3.36        0.1677        0        1        2855621.0938    1.1979       100    151.064    -42.753    87.875    1.152       408.0812      28.5844    0.9973
3.86        0.171        0        1        2849129.8828    1.2017       100    168.4464    -27.627    86.8626    1.968       408.0317      28.5845    0.9973
4.36        0.1748        0        1        2842646.2402    1.2046       100    179.6367    -17.308    85.6107    3.174       407.9897      28.5845    0.9973
4.86        0.1791        0        1        2836150.1465    1.2083       100    184.4516    -12.71    84.756    4.06       407.9663      28.5846    0.9973
5.74        0.188        0        1        2825483.1543    1.2142       100    187.1649    -4.202    84.2704    5.058       407.7818      28.5851    0.9973
6.32        0.1949        0        1        2817990.4785    1.2151       100    192.276    156.945    81.8938    7.701       407.8637      28.5852    0.9973
6.92        0.2025        0.01        1        2810205.3223    1.2183       100    189.621    169.093    82.3905    6.437       408.0673      28.5849    0.9973
7.5        0.2107        0.01        1        2802425.5371    1.2213       100    184.9466    169.214    84.6001    4.132       408.2887      28.5845    0.9973
8.08        0.2192        0.01        1        2794878.1738    1.2268       100    175.1862    165.844    86.9239    2.381       408.3805      28.5844    0.9973
8.64        0.2285        0.01        1        2787594.9707    1.2313       100    168.0563    -169.784    88.2783    1.634       408.3611      28.5844    0.9973
9.2        0.2384        0.01        1        2780345.9473    1.2336       100    177.3059    -22.455    88.0846    1.736       408.3548      28.5845    0.9973
9.76        0.2491        0.01        1        2773082.0312    1.2374       100    182.3724    -5.976    87.4743    2.424       408.4006      28.5846    0.9973
10.32        0.2605        0.01        1        2765800.0488    1.2401       100    182.9169    145.521    87.2414    2.711       408.4823      28.5846    0.9973
10.88        0.2726        0.01        1        2758535.4004    1.2432       100    181.9832    159.925    87.3992    2.495       408.5742      28.5846    0.9973
11.44        0.2855        0.01        1        2751265.3809    1.2478       100    180.8167    158.851    87.6636    2.263       408.6642      28.5846    0.9973
12        0.2992        0.01        1        2744010.2539    1.2504       100    180.0391    138.324    87.8527    2.136       408.747      28.5846    0.9973
12.56        0.3136        0.01        1        2736752.6855    1.2532       100    180.0312    -7.324    87.9251    2.048       408.8292      28.5846    0.9973
13.12        0.3288        0.01        1        2729486.8164    1.2573       100    180.4485    -8.063    87.9429    2.031       408.9177      28.5846    0.9973
13.68        0.3448        0.01        1        2722220.9473    1.2606       100    180.8095    4.847    87.9709    2.017       409.0157      28.5846    0.9973
14.24        0.3615        0.01        1        2714968.75    1.2643       100    180.949    59.402    88.0223    1.972       409.123      28.5846    0.9973
14.8        0.3791        0.01        1        2707704.1016    1.2689       100    180.9303    68.814    88.0839    1.911       409.2404      28.5846    0.9973
15.36        0.3976        0.01        1        2700405.7617    1.2736       100    180.9022    22.241    88.1442    1.849       409.3611      28.5846    0.9973
15.92        0.4169        0.01        1        2693145.5078    1.2766       100    180.9842    -4.793    88.1927    1.798       409.4856      28.5846    0.9973
16.48        0.437        0.01        1        2685891.1133    1.2814       100    181.1535    -16.395    88.2333    1.757       409.6174      28.5847    0.9973
17.04        0.458        0.01        1        2678618.8965    1.2852       100    181.4115    -15.537    88.2719    1.719       409.7583      28.5847    0.9973
17.6        0.4799        0.02        1        2671339.5996    1.2882       100    181.6487    -14.917    88.3109    1.681       409.9047      28.5847    0.9973
18.16        0.5027        0.02        1        2664100.8301    1.2913       100    181.844    -18.41    88.3464    1.647       410.0585      28.5847    0.9973
18.72        0.5263        0.02        1        2656845.7031    1.2958       100    182.0683    -18.569    88.382    1.612       410.2228      28.5847    0.9973
19.28        0.5509        0.02        1        2649577.8809    1.2986       100    182.3159    -19.545    88.4164    1.579       410.3948      28.5847    0.9973
19.84        0.5764        0.02        1        2642311.5234    1.3033       100    182.5597    -18.05    88.4497    1.546       410.5766      28.5847    0.9973
20.4        0.6029        0.02        1        2635048.3398    1.3086       100    182.7954    -18.904    88.4822    1.513       410.7675      28.5847    0.9973
20.96        0.6303        0.02        1        2627773.9258    1.3134       100    183.0487    -29.822    88.5131    1.483       410.9692      28.5847    0.9973
21.52        0.6586        0.02        1        2620497.8027    1.3182       100    183.3126    -45.76    88.5424    1.454       411.1785      28.5847    0.9973
22.08        0.688        0.02        1        2613231.9336    1.3219       100    183.6122    -46.816    88.571    1.426       411.3973      28.5847    0.9973
22.64        0.7183        0.02        1        2605965.8203    1.3268       100    183.9527    -43.146    88.5989    1.398       411.628      28.5847    0.9973
23.2        0.7497        0.02        1        2598687.7441    1.3312       100    184.2699    -39.332    88.6248    1.373       411.8702      28.5848    0.9973
23.76        0.7821        0.02        1        2591416.748    1.3351       100    184.5809    -14.848    88.6523    1.344       412.1204      28.5848    0.9973
24.32        0.8155        0.02        1        2584151.123    1.3401       100    184.9342    14.453    88.6764    1.322       412.385      28.5848    0.9973
24.88        0.8499        0.02        1        2576891.1133    1.3434       100    185.2125    -13.572    88.7    1.299       412.6568      28.5848    0.9973
25.44        0.8854        0.03        1        2569655.5176    1.3463       100    185.4763    -65.81    88.724    1.274       412.9429      28.5848    0.9973
26.02        0.9234        0.03        1        2562378.9062    1.3523       100    185.8657    -79.468    88.7473    1.25       413.2541      28.5848    0.9973
26.68        0.9679        0.03        1        2554844.9707    1.3573       100    186.2751    122.895    88.7703    1.166       413.4899      28.5849    0.9973
27.36        1.0154        0.03        1        2546036.377    1.3632       100    192.0693    125.844    88.716    0.526       413.6456      28.585    0.9973
28.02        1.0631        0.03        1        2537470.2148    1.3704       100    199.3437    131.532    88.6287    -0.524       414.1479      28.5849    0.9973
28.7        1.1139        0.03        1        2528635.7422    1.3752       100    196.5268    127.955    88.7332    -1.788       415.0197      28.5848    0.9973
29.36        1.1647        0.03        1        2520072.2656    1.3809       100    181.6295    113.145    88.9364    -2.976       416.0325      28.5846    0.9973
30.04        1.2204        0.03        1        2511505.8594    1.3884       100    156.612    88.504    89.0309    -4.078       417.2271      28.5844    0.9973
30.76        1.278        0.03        1        2502406.7383    1.3937       100    127.8847    59.694    88.9031    -4.754       418.8846      28.5842    0.9973
31.48        1.3392        0.03        1        2493101.0742    1.399       100    100.0136    31.494    88.299    -3.947       420.6347      28.5841    0.9973
32.18        1.4007        0.03        1        2484002.6855    1.4072       100    90.213    22.22    87.608    -2.924       421.9828      28.5841    0.9973
32.88        1.464        0.03        1        2474902.3438    1.4126       100    86.4957    18.83    87.1825    -2.468       423.2644      28.5842    0.9973
33.58        1.5293        0.03        1        2465856.4453    1.4186       100    83.4967    15.495    86.8158    -2.221       424.6974      28.5844    0.9973
34.28        1.5966        0.03        1        2456748.5352    1.4284       100    81.0688    12.614    86.393    -1.855       426.2427      28.5846    0.9972
34.98        1.666        0.04        1        2447657.7148    1.4324       100    79.3955    10.813    85.9437    -1.363       427.7862      28.5849    0.9972
35.68        1.7374        0.04        1        2438589.8438    1.4399       100    78.2542    9.821    85.5337    -0.891       429.329      28.5852    0.9972
36.38        1.811        0.04        1        2429493.6523    1.4485       100    77.3072    8.999    85.1696    -0.49       430.8756      28.5857    0.9972
37.08        1.8866        0.05        1        2420414.0625    1.4526       100    76.4912    8.199    84.8404    -0.155       432.4521      28.5861    0.9972
37.68        1.9554        0.05        1        2411342.5293    1.4597       100    75.7993    7.497    84.526    0.141       433.7978      28.5866    0.9972
38.28        2.0214        0.06        1        2403543.9453    1.4671       100    75.3345    6.978    84.2961    0.196       435.1529      28.5871    0.9972
38.88        2.0911        0.06        1        2395758.3008    1.4715       100    74.9121    6.454    84.083    0.141       436.6126      28.5876    0.9972
39.48        2.1626        0.07        1        2387987.793    1.4788       100    74.5158    5.976    83.8317    0.143       438.1668      28.5883    0.9972
40.08        2.2357        0.08        1        2380202.8809    1.4851       100    74.1355    5.57    83.5607    0.183       439.7669      28.5891    0.9972
40.68        2.3105        0.09        1        2372417.9688    1.4903       100    73.8147    5.314    83.2934    0.213       441.3632      28.5899    0.9971
41.28        2.387        0.09        1        2364619.1406    1.4987       100    73.5106    5.063    83.0274    0.213       443.0756      28.5909    0.9971
41.88        2.4653        0.1        1        2356834.9609    1.5042       100    73.212    4.791    82.7559    0.207       444.836      28.5919    0.9971
42.48        2.5453        0.11        1        2349082.2754    1.5101       100    72.9238    4.47    82.4773    0.2       446.6849      28.5931    0.9971
43.08        2.6271        0.12        1        2341285.1562    1.5179       100    72.6569    4.181    82.1903    0.204       448.6044      28.5945    0.9971
43.68        2.7106        0.14        1        2333493.1641    1.5235       100    72.4159    3.928    81.8997    0.203       450.5903      28.596    0.9971
44.28        2.796        0.15        1        2325694.5801    1.5326       100    72.1946    3.711    81.6045    0.201       452.6474      28.5976    0.9971
44.88        2.8833        0.16        1        2317908.9355    1.5393       100    71.987    3.513    81.3041    0.197       454.7616      28.5995    0.997
45.48        2.9723        0.17        1        2310138.4277    1.5451       100    71.7906    3.323    80.9988    0.191       456.9593      28.6015    0.997
46.08        3.0633        0.19        1        2302347.168    1.553       100    71.606    3.146    80.688    0.186       459.2398      28.6038    0.997
46.68        3.1561        0.21        1        2294549.0723    1.5588       100    71.4317    2.982    80.3727    0.183       461.5812      28.6062    0.997
47.28        3.2509        0.22        1        2286781.9824    1.5662       100    71.27    2.842    80.0509    0.186       463.9999      28.6089    0.997
47.88        3.3476        0.24        1        2279000    1.5732       100    71.1177    2.724    79.7267    0.181       466.4869      28.6118    0.9969
48.48        3.4462        0.26        1        2271232.9102    1.5789       100    70.9736    2.625    79.3989    0.173       469.068      28.6151    0.9969
49.08        3.5468        0.28        1        2263429.4434    1.5886       100    70.8352    2.539    79.0656    0.167       471.7434      28.6185    0.9969
49.68        3.6495        0.3        1        2255624.2676    1.5965       100    70.7017    2.459    78.7284    0.16       474.4748      28.6224    0.9969
50.28        3.7541        0.32        1        2247843.5059    1.6048       100    70.5731    2.379    78.3876    0.153       477.2972      28.6265    0.9969
50.88        3.8608        0.34        1        2240059.5703    1.6121       100    70.4487    2.295    78.042    0.147       480.1852      28.6312    0.9968
51.48        3.9695        0.37        1        2232289.0625    1.6175       100    70.3294    2.211    77.6933    0.142       483.1686      28.6359    0.9968
52.08        4.0802        0.39        1        2224504.1504    1.6254       100    70.2159    2.129    77.3408    0.134       486.234      28.6411    0.9968
52.68        4.1931        0.42        1        2216719.2383    1.6327       100    70.1076    2.05    76.9854    0.126       489.3874      28.6468    0.9967
53.28        4.3081        0.44        1        2208934.3262    1.6415       100    70.0045    1.976    76.6258    0.122       492.6271      28.6531    0.9967
53.88        4.4252        0.47        1        2201150.6348    1.6492       100    69.9054    1.901    76.2631    0.119       495.9396      28.6594    0.9967
54.48        4.5445        0.5        1        2193383.5449    1.6565       100    69.8117    1.829    75.8977    0.115       499.3523      28.6664    0.9967
55.08        4.6659        0.53        1        2185586.4258    1.6658       100    69.7212    1.755    75.5302    0.106       502.8599      28.6738    0.9966
55.68        4.7895        0.57        1        2177794.4336    1.674       100    69.6356    1.684    75.1596    0.098       506.4481      28.6821    0.9966
56.28        4.9153        0.6        1        2170009.5215    1.6825       100    69.5543    1.615    74.7862    0.092       510.1264      28.6903    0.9966
56.88        5.0434        0.64        1        2162223.3887    1.6918       100    69.4766    1.546    74.41    0.088       513.9069      28.6993    0.9965
57.48        5.1737        0.68        1        2154420.6543    1.6997       100    69.4029    1.481    74.0319    0.085       517.7632      28.7088    0.9965
58.08        5.3062        0.71        1        2146647.7051    1.7068       100    69.3335    1.421    73.6515    0.082       521.7012      28.7193    0.9964
58.68        5.4411        0.76        1        2138869.6289    1.7153       100    69.2677    1.364    73.2698    0.071       525.7364      28.7296    0.9964
59.28        5.5782        0.8        1        2131084.7168    1.7236       100    69.2046    1.307    72.8874    0.06       529.8736      28.7409    0.9964
59.88        5.7176        0.84        1        2123299.8047    1.7315       100    69.1445    1.251    72.5003    0.061       534.1006      28.7528    0.9963
60.48        5.8594        0.89        1        2115514.8926    1.7416       100    69.0877    1.197    72.1124    0.059       538.5604      28.7657    0.9963
61.08        6.0035        0.94        1        2107729.9805    1.7504       100    69.0338    1.147    71.7248    0.056       542.9764      28.7789    0.9962
61.68        6.15        0.99        1        2099945.0684    1.7592       100    68.9831    1.103    71.3346    0.054       547.4712      28.7927    0.9962
62.28        6.2988        1.04        1        2092173.8281    1.7668       100    68.9346    1.057    70.9444    0.046       552.0542      28.8071    0.9961
62.88        6.45        1.09        1        2084391.1133    1.7765       100    68.8882    1.011    70.5533    0.038       556.7356      28.8223    0.9961
63.48        6.6037        1.15        1        2076609.375    1.7849       100    68.8445    0.97    70.1599    0.035       561.4971      28.838    0.996
64.08        6.7597        1.21        1        2068818.8477    1.7943       100    68.8031    0.93    69.7667    0.029       566.3296      28.8544    0.996
64.68        6.9181        1.27        1        2061039.7949    1.805       100    68.7639    0.893    69.3725    0.031       571.2523      28.8715    0.9959
65.28        7.0789        1.33        1        2053250.9766    1.813       100    68.7267    0.86    68.9768    0.032       576.2318      28.8891    0.9959
65.88        7.2422        1.39        1        2045463.623    1.8244       100    68.6913    0.829    68.5827    0.026       581.3238      28.9075    0.9958
66.48        7.4078        1.46        1        2037646.3623    1.8344       100    68.6575    0.799    68.1875    0.019       586.4537      28.9265    0.9957
67.08        7.5759        1.53        1        2029867.1875    1.8434       100    68.6255    0.77    67.7917    0.014       591.6673      28.9462    0.9957
67.68        7.7464        1.6        1        2022076.1719    1.8532       100    68.5947    0.741    67.3954    0.012       596.9255      28.9664    0.9956
68.28        7.9192        1.67        1        2014322.876    1.8592       100    68.5655    0.713    66.9989    0.01       602.2783      28.9873    0.9956
68.88        8.0945        1.75        1        2006538.9404    1.8694       100    68.5378    0.687    66.6027    0.005       607.7724      29.0091    0.9955
69.48        8.2722        1.83        1        1998721.6797    1.8802       100    68.5114    0.663    66.2064    0.002       613.3116      29.0314    0.9954
70.08        8.4524        1.91        1        1990955.0781    1.8877       100    68.4861    0.639    65.8104    -0.001       618.919      29.0543    0.9953
70.68        8.6349        1.99        1        1983190.3076    1.8999       100    68.4621    0.618    65.4143    -0.003       624.6757      29.0781    0.9953
71.28        8.82        2.08        1        1975373.7793    1.9106       100    68.4391    0.598    65.019    -0.007       630.5129      29.1025    0.9952
71.88        9.0076        2.17        1        1967585.2051    1.9188       100    68.4168    0.576    64.624    -0.007       636.4249      29.1275    0.9951
72.48        9.1976        2.26        1        1959796.875    1.932       100    68.3957    0.555    64.2291    -0.006       642.4217      29.1532    0.995
73.08        9.3901        2.36        1        1952024.0479    1.9404       100    68.3757    0.535    63.8355    -0.01       648.5002      29.1795    0.9949
73.68        9.5851        2.46        1        1944246.2158    1.9483       100    68.3567    0.517    63.4434    -0.019       654.6886      29.2065    0.9949
74.28        9.7827        2.56        1        1936461.3037    1.9593       100    68.3385    0.503    63.0509    -0.021       660.9721      29.2341    0.9948
74.88        9.9827        2.66        1        1928676.2695    1.9688       100    68.3211    0.488    62.659    -0.017       667.345      29.2624    0.9947
75.48        10.1853        2.77        1        1920891.3574    1.9806       100    68.3041    0.47    62.2685    -0.018       673.8116      29.2913    0.9946
76.08        10.3905        2.88        1        1913099.9756    1.9921       100    68.288    0.453    61.88    -0.024       680.3927      29.3208    0.9945
76.68        10.5982        2.99        1        1905302.002    2.0023       100    68.2729    0.439    61.4919    -0.027       687.0135      29.3507    0.9944
