Time    Altitude  Dwnrg Dst    Stag                Mass           TWR      Throt         AZ(cmd)     HAOA          Pitch     VAOA          Orbvel            Incl        Ecctr
1.02        0.1947        0        1        2844840.0879    1.2063       100    152.1819    148.545    89.1016    0.883       408.4389      28.4647    0
1.5        0.1959        0        1        2836260.7422    1.2086       100    160.8339    -167.244    89.3346    0.642       408.4362      28.4647    0
2        0.1976        0        1        2829788.5742    1.2104       100    182.6322    -132.063    89.4581    0.517       408.433      28.4647    0
2.5        0.2        0        1        2823305.6641    1.2131       100    200.2192    -46.322    89.4566    0.494       408.5229      28.4647    0
3        0.2027        0        1        2816808.8379    1.2162       100    54.5733    -171.179    89.0026    0.498       408.6407      28.4648    0
3.5        0.206        0        1        2810311.0352    1.2191       100    49.4593    -175.184    87.977    1.024       408.5358      28.4647    0
4        0.2098        0        1        2803838.8672    1.222       100    79.5535    -144.723    89.6927    -0.931       408.351      28.4648    0
4.5        0.2142        0        1        2797355.957    1.2249       100    218.3093    -5.882    88.1472    0.608       408.2232      28.4648    0
5        0.2191        0        1        2790868.4082    1.227       100    220.0911    -4.259    87.0111    1.818       408.1503      28.4648    0
5.98        0.2302        0        1        2780225.5859    1.2342       100    220.6079    -4.68    86.3403    2.934       407.873      28.465    0
6.64        0.239        0        1        2771386.4746    1.2382       100    222.2162    0.125    84.9207    4.996       407.9448      28.4649    0
7.3        0.2487        0        1        2762856.6895    1.2408       100    222.42    165.124    85.668    4.21       408.1248      28.4649    0
7.96        0.2596        0        1        2754290.0391    1.2456       100    221.5381    144.646    86.6857    3.243       408.2284      28.4649    0
8.6        0.2711        0        1        2745715.8203    1.2491       100    220.2051    109.085    87.0896    2.873       408.2805      28.4649    0
9.26        0.284        0        1        2737137.9395    1.2542       100    219.3832    139.476    87.1982    2.759       408.344      28.4649    0
9.92        0.298        0.01        1        2728577.3926    1.2589       100    219.0087    158.104    87.3305    2.598       408.4308      28.4649    0
10.58        0.3136        0.01        1        2720025.6348    1.2623       100    218.6487    160.796    87.5113    2.405       408.5348      28.4649    0
11.24        0.3293        0.01        1        2711448.2422    1.2675       100    218.1072    161.199    87.6882    2.23       408.6453      28.4649    0
11.9        0.3467        0.01        1        2702886.2305    1.2701       100    217.5062    163.294    87.8313    2.093       408.7592      28.4649    0
12.56        0.3652        0.01        1        2694335.2051    1.2754       100    217.017    165.582    87.9473    1.98       408.8811      28.4649    0.0001
13.22        0.3855        0.01        1        2685784.9121    1.2789       100    216.6616    166.173    88.0508    1.879       409.0123      28.4649    0.0001
13.88        0.4058        0.01        1        2677219.4824    1.2836       100    216.3034    166.549    88.1436    1.787       409.1586      28.4649    0.0001
14.54        0.4279        0.01        1        2668625    1.2893       100    215.8799    167.819    88.2302    1.703       409.3125      28.4649    0.0001
15.2        0.4513        0.01        1        2660066.8945    1.2942       100    215.4821    169.519    88.3069    1.63       409.477      28.4649    0.0001
15.86        0.4767        0.01        1        2651504.3945    1.299       100    215.1575    170.733    88.3761    1.564       409.6501      28.4649    0.0001
16.52        0.5018        0.01        1        2642954.834    1.3026       100    214.8442    171.974    88.437    1.505       409.8372      28.4649    0.0001
17.18        0.529        0.01        1        2634391.3574    1.3071       100    214.5116    173.234    88.4932    1.449       410.0364      28.4649    0.0001
17.84        0.5575        0.01        1        2625827.8809    1.3118       100    214.202    174.227    88.5449    1.399       410.2496      28.4649    0.0001
18.5        0.5883        0.01        1        2617264.4043    1.3175       100    213.8551    176.346    88.5934    1.353       410.4748      28.4649    0.0001
19.16        0.6186        0.01        1        2608711.9141    1.3215       100    213.5316    178.622    88.6364    1.311       410.7123      28.4649    0.0001
19.82        0.6512        0.02        1        2600152.832    1.3272       100    213.2406    180.461    88.6766    1.27       410.9693      28.4649    0.0001
20.48        0.6852        0.02        1        2591574.2188    1.3324       100    212.9553    182.508    88.7166    1.231       411.2391      28.4649    0.0001
21.14        0.7217        0.02        1        2583010.7422    1.3376       100    212.6537    184.643    88.7529    1.197       411.5245      28.4649    0.0001
21.8        0.7575        0.02        1        2574446.5332    1.3439       100    212.3661    187.551    88.7874    1.163       411.8279      28.4649    0.0001
22.46        0.7959        0.02        1        2565864.502    1.3491       100    212.1054    189.581    88.8199    1.131       412.1446      28.4649    0.0001
23.12        0.8358        0.02        1        2557316.1621    1.3535       100    211.8672    191.312    88.8498    1.101       412.4791      28.4649    0.0001
23.78        0.8784        0.02        1        2548757.0801    1.3589       100    211.5722    192.694    88.8781    1.072       412.8328      28.4649    0.0002
24.44        0.9201        0.02        1        2540193.6035    1.3643       100    211.3061    163.6    88.9058    1.01       413.0605      28.465    0.0002
25.08        0.9631        0.02        1        2532149.1699    1.369       100    216.9005    130.413    88.8506    0.075       412.8597      28.465    0.0002
25.72        1.0076        0.02        1        2523845.2148    1.3754       100    232.0921    143.454    88.5347    -2.193       412.891      28.465    0.0002
26.36        1.0532        0.02        1        2515541.5039    1.381       100    238.0014    148.856    88.3386    -6.209       413.4593      28.465    0.0002
26.98        1.098        0.02        1        2507241.9434    1.3858       100    235.0791    145.743    88.5008    -12.221       414.7514      28.465    0.0002
27.6        1.143        0.03        1        2499212.8906    1.3913       100    210.6896    121.263    89.0299    -19.995       416.992      28.4649    0.0002
28.22        1.1872        0.03        1        2491163.5742    1.3965       100    131.2796    41.822    88.7765    -28.568       420.3333      28.4649    0.0002
28.84        1.2298        0.02        1        2483120.1172    1.4027       100    104.4184    15.488    86.7813    -36.983       424.924      28.4651    0.0002
29.46        1.27        0.02        1        2475079.1016    1.4086       100    98.9969    11.326    83.6812    -45.376       430.9091      28.4652    0.0002
30.08        1.3075        0.02        1        2467028.8086    1.4143       100    95.6224    9.212    79.4128    -52.93       437.8615      28.4649    0.0002
30.7        1.3421        0.03        1        2458989.2578    1.4209       100    92.9644    7.628    74.0979    -59.448       445.355      28.4646    0.0002
31.32        1.3738        0.05        1        2450910.6445    1.4275       100    91.0593    6.714    67.8486    -64.44       452.9547      28.4645    0.0002
31.94        1.4027        0.08        1        2442867.9199    1.4333       100    89.7285    6.434    60.5282    -67.238       460.3784      28.4648    0.0002
32.56        1.4281        0.11        1        2434817.3828    1.4391       100    88.6688    6.52    52.4336    -68.236       467.448      28.4657    0.0002
33.18        1.4496        0.14        1        2426801.7578    1.4425       100    87.769    6.826    43.6109    -67.277       474.1034      28.4672    0.0002
33.8        1.4665        0.18        1        2418763.6719    1.4479       100    86.9789    7.332    34.1889    -64.415       480.4296      28.4695    0.0002
34.42        1.4782        0.23        1        2410685.5469    1.4547       100    86.2531    8.004    24.439    -59.928       486.4212      28.4726    0.0002
35.04        1.4839        0.28        1        2402659.1797    1.4581       100    85.5705    8.809    14.7924    -54.269       492.1989      28.4766    0.0002
35.66        1.4833        0.33        1        2394634.5215    1.4656       100    84.9068    9.688    5.6064    -47.805       497.9497      28.4819    0.0002
36.28        1.4759        0.39        1        2386556.8848    1.4714       100    84.2403    10.56    -2.8458    -40.816       503.7575      28.4884    0.0002
36.9        1.4616        0.45        1        2378511.7188    1.4751       100    83.5651    11.352    -10.3186    -33.561       509.7728      28.4966    0.0002
37.52        1.4404        0.51        1        2370462.1582    1.4823       100    82.8709    11.991    -16.74    -26.108       516.132      28.5069    0.0002
38.14        1.4123        0.58        1        2362433.8379    1.4859       100    82.1526    12.425    -22.1116    -18.435       522.973      28.5198    0.0002
38.76        1.3778        0.65        1        2354393.3105    1.489       100    81.4067    12.634    -26.4936    -10.426       530.3991      28.5359    0.0003
39.38        1.3373        0.73        1        2346348.877    1.4941       100    80.6354    12.626    -29.9618    -1.91       538.4612      28.5559    0.0003
40        1.2916        0.81        1        2338304.4434    1.4981       100    79.8437    12.432    -32.5946    7.335       547.1568      28.5806    0.0003
40.62        1.2418        0.89        1        2330260.0098    1.5033       100    79.0335    12.028    -34.4601    17.575       556.3646      28.6123    0.0003
41.24        1.189        0.98        1        2322201.6602    1.5084       100    78.1465    10.705    -35.5889    28.723       565.7359      28.6546    0.0003
41.86        1.1339        1.07        1        2314158.9355    1.511       100    77.1241    7.961    -35.9098    40.291       574.811      28.7003    0.0003
42.48        1.0778        1.17        1        2306146.2402    1.5143       100    76.2438    4.054    -35.5339    52.28       582.8463      28.7398    0.0003
