Time    Altitude  Dwnrg Dst    Stag                Mass           TWR      Throt         AZ(cmd)     HAOA          Pitch     VAOA          Orbvel            Incl        Ecctr
1.04        0.1944        0        1        2850284.1797    1.2012       100    190.2656    -2.225    86.0581    3.929       408.4144      28.4647    0
1.54        0.1956        0        1        2841197.5098    1.2041       100    190.5059    -141.86    87.5275    2.463       408.4172      28.4647    0
2.04        0.1974        0        1        2834711.6699    1.2077       100    191.7802    -143.99    88.1724    1.81       408.4201      28.4647    0
2.54        0.1997        0        1        2828222.6562    1.2108       100    194.8051    -50.077    88.5644    1.402       408.4984      28.4647    0
3.04        0.2025        0        1        2821736.3281    1.2143       100    105.4821    -119.208    89.4037    0.109       408.6361      28.4647    0
3.54        0.2057        0        1        2815233.1543    1.218       100    60.7029    -163.364    88.2782    0.726       408.5267      28.4647    0
4.04        0.2096        0        1        2808744.3848    1.2204       100    150.7993    -73.057    89.5262    -0.769       408.349      28.4648    0
4.54        0.2139        0        1        2802257.0801    1.2237       100    212.4159    -11.416    87.8299    0.916       408.2132      28.4648    0
5.04        0.2188        0        1        2795769.2871    1.2262       100    216.5666    -7.448    86.6617    2.165       408.1377      28.4648    0
6.02        0.2298        0        1        2785110.3516    1.233       100    218.0295    -6.815    86.0352    3.243       407.8641      28.465    0
6.68        0.2386        0        1        2776291.5039    1.2373       100    220.3477    0.447    84.6773    5.235       407.9348      28.465    0
7.34        0.2483        0        1        2767732.1777    1.2395       100    220.4586    161.614    85.4278    4.451       408.1147      28.4649    0
8        0.2591        0        1        2759180.4199    1.243       100    219.2949    138.993    86.4729    3.456       408.2194      28.4649    0
8.64        0.2709        0        1        2750617.1875    1.2469       100    217.9436    93.113    86.9016    3.059       408.2693      28.4649    0
9.3        0.2838        0        1        2742055.9082    1.2503       100    217.2045    127.794    87.0106    2.951       408.3284      28.4649    0
9.96        0.2977        0.01        1        2733510.2539    1.2551       100    216.8895    153.521    87.1438    2.789       408.4144      28.4649    0
10.62        0.3127        0.01        1        2724928.9551    1.26       100    216.5827    157.437    87.3379    2.58       408.5169      28.4649    0
11.28        0.3289        0.01        1        2716365.2344    1.264       100    216.0853    157.733    87.5268    2.392       408.6245      28.4649    0
11.94        0.3461        0.01        1        2707820.0684    1.2684       100    215.5161    159.565    87.6773    2.247       408.7382      28.4649    0
12.6        0.3646        0.01        1        2699251.2207    1.2728       100    215.0529    162.06    87.804    2.124       408.8595      28.4649    0.0001
13.26        0.3842        0.01        1        2690688.7207    1.2771       100    214.6539    164.12    87.9155    2.015       408.9896      28.4649    0.0001
13.92        0.4049        0.01        1        2682129.6387    1.2816       100    214.3304    165.228    88.0153    1.916       409.1311      28.4649    0.0001
14.58        0.4269        0.01        1        2673537.5977    1.2881       100    213.9847    166.331    88.1067    1.827       409.2845      28.4649    0.0001
15.24        0.4502        0.01        1        2664967.041    1.2924       100    213.6344    167.84    88.1908    1.746       409.4463      28.4649    0.0001
15.9        0.4747        0.01        1        2656399.6582    1.297       100    213.3103    169.345    88.2654    1.674       409.6181      28.4649    0.0001
16.56        0.5004        0.01        1        2647852.5391    1.3012       100    213.0262    170.277    88.3325    1.608       409.8017      28.4649    0.0001
17.22        0.5274        0.01        1        2639291.5039    1.3044       100    212.7393    171.542    88.3945    1.548       410.0004      28.4649    0.0001
17.88        0.5558        0.01        1        2630709.4727    1.3103       100    212.4361    173.111    88.4521    1.493       410.2094      28.4649    0.0001
18.54        0.5854        0.01        1        2622161.8652    1.3139       100    212.1613    174.81    88.505    1.441       410.4301      28.4649    0.0001
19.2        0.6165        0.02        1        2613603.0273    1.3196       100    211.8947    176.3    88.552    1.395       410.665      28.4649    0.0001
19.86        0.6488        0.02        1        2605058.3496    1.3239       100    211.6168    179.192    88.5973    1.35       410.917      28.465    0.0001
20.52        0.6826        0.02        1        2596470.7031    1.3303       100    211.3558    181.545    88.6411    1.307       411.186      28.465    0.0001
21.18        0.7178        0.02        1        2587895.5078    1.3357       100    211.1092    183.942    88.6817    1.267       411.4639      28.465    0.0001
21.84        0.7545        0.02        1        2579348.6328    1.3409       100    210.8807    185.882    88.7181    1.231       411.7605      28.465    0.0001
22.5        0.7926        0.02        1        2570793.7012    1.3459       100    210.6321    188.734    88.7538    1.195       412.0718      28.465    0.0001
23.16        0.8322        0.02        1        2562239.2578    1.3498       100    210.4216    191.499    88.7881    1.164       412.4028      28.465    0.0001
23.82        0.8732        0.02        1        2553677.2461    1.3553       100    210.2131    195.235    88.8205    1.133       412.7507      28.465    0.0002
24.48        0.9145        0.02        1        2545108.3984    1.361       100    209.9776    198.457    88.8487    1.103       413.1149      28.465    0.0002
