Time    Altitude  Dwnrg Dst    Stag                Mass           TWR      Throt         AZ(cmd)     HAOA          Pitch     VAOA          Orbvel            Incl        Ecctr
0.6        0.1561        0        1        7879918.457    1.2444       100    226.7718    135.778    64.1107    25.547       407.1849      28.7511    0.9973
1.06        0.1571        0        1        7862557.1289    1.247       100    300.3424    185.673    85.3005    4.449       407.2371      28.7511    0.9973
1.54        0.1587        0        1        7845881.3477    1.2502       100    306.8806    146.487    87.9483    1.793       407.2881      28.7511    0.9973
2.02        0.1609        0        1        7828479.0039    1.2532       100    345.7021    155.22    87.8093    1.467       407.3069      28.7511    0.9973
2.5        0.1636        0        1        7811075.6836    1.2567       100    341.2257    145.626    88.6135    0.272       407.2631      28.7511    0.9973
2.98        0.1669        0        1        7793671.875    1.26       100    229.7137    32.533    88.7851    -0.041       407.2119      28.7511    0.9974
3.46        0.1709        0        1        7776269.043    1.2628       100    210.5749    13.13    87.4195    1.323       407.1803      28.7511    0.9974
3.94        0.1754        0        1        7758838.3789    1.2667       100    206.7691    9.648    86.7034    2.061       407.1699      28.7512    0.9974
4.74        0.1845        0        1        7731999.5117    1.2702       100    203.6889    5.23    86.1564    3.331       407.0597      28.7515    0.9974
5.32        0.1917        0        1        7711007.3242    1.2727       100    200.2964    183.824    84.0893    5.307       407.1319      28.7514    0.9974
5.88        0.1998        0        1        7690704.1016    1.2763       100    201.5111    183.179    85.34    3.576       407.2819      28.7512    0.9974
6.42        0.2084        0        1        7670400.3906    1.2802       100    202.5642    183.507    86.9195    2.078       407.4456      28.7511    0.9974
6.96        0.2178        0        1        7650821.7773    1.2845       100    205.0292    185.109    88.3044    1.216       407.5694      28.7511    0.9974
7.5        0.2279        0        1        7631243.6523    1.2881       100    205.9072    -75.333    88.9084    1.062       407.6179      28.7511    0.9974
8.04        0.2389        0        1        7611699.2188    1.2906       100    203.4625    -19.727    88.7124    1.14       407.6308      28.7511    0.9974
8.58        0.2507        0        1        7592135.7422    1.2947       100    204.053    -35.496    88.4074    1.514       407.6836      28.7512    0.9974
9.12        0.2634        0        1        7572510.7422    1.2987       100    205.1332    -97.164    88.3899    1.585       407.7758      28.7511    0.9974
9.66        0.2769        0        1        7552932.6172    1.3021       100    205.2091    194.32    88.5014    1.479       407.8791      28.7511    0.9974
10.2        0.2913        0        1        7533399.9023    1.3059       100    204.5235    162.345    88.6009    1.39       407.9899      28.7511    0.9974
10.74        0.3066        0.01        1        7513813.9648    1.3096       100    203.7781    80.5    88.6626    1.335       408.1038      28.7512    0.9974
11.28        0.3227        0.01        1        7494247.5586    1.3124       100    203.2787    -12.734    88.7054    1.293       408.224      28.7512    0.9974
11.82        0.3398        0.01        1        7474641.6016    1.3175       100    202.9604    -132.866    88.7451    1.253       408.359      28.7512    0.9974
12.36        0.3578        0.01        1        7455036.6211    1.3221       100    202.6893    190.978    88.7855    1.212       408.4925      28.7512    0.9974
12.9        0.3767        0.01        1        7435438.4766    1.3262       100    202.407    163.284    88.8241    1.174       408.6406      28.7512    0.9974
13.44        0.3965        0.01        1        7415824.707    1.3307       100    202.1116    110.55    88.8592    1.139       408.7916      28.7512    0.9974
13.98        0.4172        0.01        1        7396318.8477    1.3317       100    201.7945    72.69    88.8887    1.109       408.9545      28.7512    0.9974
14.52        0.4389        0.01        1        7376775.8789    1.336       100    201.4556    65.889    88.9162    1.082       409.1309      28.7512    0.9974
15.06        0.4616        0.01        1        7357149.9023    1.3398       100    201.1691    80.381    88.9429    1.056       409.3164      28.7512    0.9974
