Time    Altitude  Dwnrg Dst    Stag                Mass           TWR      Throt         AZ(cmd)     HAOA          Pitch     VAOA          Orbvel            Incl        Ecctr
0.8        0.1493        0        1        2894355.4688    1.1843       100    207.94    -14.821    -36.7999    126.558       406.9968      28.7512    0.9974
1.26        0.1498        0        1        2887362.5488    1.1852       100    211.2256    176.774    50.0114    39.741       407.0572      28.7512    0.9974
1.74        0.1507        0        1        2881400.6348    1.1879       100    212.6344    165.028    73.2392    16.452       407.2078      28.7511    0.9973
2.22        0.152        0        1        2875167.4805    1.1908       100    230.2142    54.512    87.0534    2.576       407.3183      28.7511    0.9973
2.7        0.1537        0        1        2868925.0488    1.1935       100    251.5086    56.459    89.9128    -0.824       407.2847      28.7511    0.9973
3.18        0.1559        0        1        2862710.4492    1.1955       100    195.1141    -4.255    87.0972    1.745       407.1891      28.7512    0.9974
3.66        0.1585        0        1        2856507.8125    1.1976       100    200.6654    0.84    84.8444    3.964       407.1103      28.7512    0.9974
4.14        0.1616        0        1        2850272.4609    1.2005       100    203.0251    4.537    83.931    4.9       407.0714      28.7513    0.9974
4.96        0.1679        0        1        2840399.9023    1.2069       100    202.5849    8.936    83.48    6.076       406.898      28.7516    0.9974
5.52        0.1729        0        1        2833120.1172    1.2101       100    201.1784    175.468    80.7197    8.646       406.9632      28.7515    0.9974
6.08        0.1786        0        1        2825853.0273    1.2124       100    201.6897    178.578    82.6921    6.185       407.1254      28.7513    0.9974
6.66        0.1852        0        1        2818360.3516    1.2148       100    200.8563    180.852    85.2319    3.577       407.2505      28.7512    0.9974
7.24        0.1928        0.01        1        2810831.0547    1.2186       100    200.0131    183.491    86.7058    2.113       407.3137      28.7512    0.9974
7.82        0.2005        0.01        1        2803311.7676    1.2209       100    202.0876    187.022    87.5197    1.263       407.3647      28.7511    0.9974
8.36        0.209        0.01        1        2796039.3066    1.2248       100    206.6069    191.593    88.154    0.727       407.4688      28.7511    0.9974
8.9        0.2174        0.01        1        2789038.8184    1.2291       100    227.9588    212.905    89.2745    0.121       407.5676      28.7511    0.9973
9.44        0.2268        0.01        1        2782004.1504    1.2336       100    296.3075    -63.263    89.6225    0.279       407.602      28.7511    0.9973
9.98        0.2369        0.01        1        2774988.5254    1.2367       100    258.8127    30.346    89.6065    0.282       407.5983      28.7511    0.9974
10.52        0.2477        0.01        1        2768013.1836    1.2387       100    229.7523    -14.102    89.2939    0.641       407.611      28.7511    0.9974
11.06        0.2591        0.01        1        2761008.5449    1.2427       100    226.7495    225.506    89.124    0.826       407.6684      28.7511    0.9974
11.6        0.2712        0.01        1        2753970.459    1.2456       100    229.5361    199.895    89.1771    0.742       407.7546      28.7511    0.9974
12.14        0.284        0.01        1        2746967.5293    1.2486       100    232.1417    190.115    89.2959    0.646       407.8444      28.7511    0.9974
12.68        0.2975        0.01        1        2739974.1211    1.2534       100    232.45    175.803    89.3749    0.606       407.9283      28.7511    0.9974
13.22        0.3117        0.01        1        2732967.7734    1.2561       100    231.2158    12.027    89.3996    0.596       408.0089      28.7511    0.9974
13.76        0.3267        0.01        1        2725961.1816    1.2586       100    230.3613    -21.953    89.4016    0.589       408.0949      28.7511    0.9974
14.3        0.3424        0.01        1        2718948.4863    1.2637       100    230.251    -52.422    89.4085    0.585       408.1912      28.7511    0.9974
14.84        0.3589        0.01        1        2711928.4668    1.2675       100    230.3595    -84.461    89.4258    0.572       408.2964      28.7511    0.9974
15.38        0.3761        0.01        1        2704937.5    1.2703       100    230.0661    51.932    89.4497    0.55       408.4099      28.7511    0.9974
15.92        0.3941        0.01        1        2697935.5469    1.274       100    229.3561    22.682    89.4721    0.525       408.5314      28.7511    0.9974
16.46        0.4128        0.01        1        2690916.748    1.2779       100    228.4661    17.113    89.4921    0.501       408.6612      28.7511    0.9974
17        0.4324        0.01        1        2683905.0293    1.2811       100    227.5896    8.705    89.5113    0.48       408.7952      28.7511    0.9974
17.54        0.4528        0.01        1        2676915.2832    1.2852       100    226.5237    8.11    89.5254    0.467       408.9373      28.7511    0.9974
18.08        0.4739        0.01        1        2669909.668    1.289       100    225.6084    -2.303    89.5394    0.455       409.0889      28.7511    0.9974
18.62        0.496        0.01        1        2662903.3203    1.292       100    224.6425    -25.766    89.5547    0.442       409.2482      28.7511    0.9974
19.16        0.5188        0.01        1        2655899.4141    1.2959       100    223.7079    -57.925    89.5693    0.427       409.4132      28.7511    0.9974
19.7        0.5425        0.01        1        2648909.668    1.2998       100    223.0156    -5.734    89.583    0.415       409.5888      28.7511    0.9974
20.24        0.5671        0.01        1        2641897.7051    1.3041       100    222.2628    7.459    89.5968    0.401       409.7731      28.7511    0.9974
20.78        0.5926        0.01        1        2634897.4609    1.3078       100    221.2535    5.188    89.6087    0.389       409.9659      28.7511    0.9974
21.32        0.6189        0.01        1        2627884.5215    1.3124       100    220.4135    -22.604    89.6187    0.38       410.1669      28.7511    0.9974
21.86        0.6461        0.01        1        2620884.5215    1.317       100    219.6615    -47.424    89.6293    0.369       410.3794      28.7511    0.9974
22.4        0.6743        0.01        1        2613872.3145    1.3207       100    218.8766    -45.152    89.6398    0.359       410.5987      28.7511    0.9974
22.94        0.7034        0.01        1        2606870.6055    1.3254       100    218.2758    68.617    89.649    0.35       410.8324      28.7511    0.9974
23.48        0.7334        0.01        1        2599847.4121    1.3301       100    217.3449    -4.453    89.6589    0.339       411.0736      28.7511    0.9974
24.02        0.7644        0.01        1        2592839.3555    1.3343       100    216.7392    -34.805    89.667    0.33       411.3228      28.7511    0.9974
24.56        0.7963        0.01        1        2585848.3887    1.3378       100    216.0958    17.511    89.6739    0.324       411.5832      28.7511    0.9974
25.1        0.8292        0.01        1        2578840.5762    1.3427       100    215.6622    60.979    89.6819    0.316       411.8601      28.7511    0.9974
25.64        0.8631        0.01        1        2571819.8242    1.3466       100    214.8604    15.318    89.6896    0.309       412.144      28.7511    0.9973
26.18        0.898        0.01        1        2564816.1621    1.3507       100    214.2868    -94.554    89.6956    0.303       412.437      28.7511    0.9973
26.74        0.9352        0.01        1        2557826.1719    1.3557       100    213.7788    -89.581    89.7011    0.297       412.7587      28.7511    0.9973
27.38        0.9791        0.01        1        2550548.584    1.361       100    213.2088    146.525    89.7077    0.167       412.9816      28.7511    0.9974
28.02        1.0245        0.01        1        2542236.8164    1.3661       100    224.4894    156.521    89.5916    -0.394       413.2862      28.7511    0.9974
28.66        1.0714        0.01        1        2533917.2363    1.3729       100    227.5668    159.565    89.5354    -1.291       413.8432      28.7511    0.9974
29.3        1.1197        0.01        1        2525614.7461    1.3785       100    219.5109    151.482    89.6653    -2.394       414.5958      28.751    0.9973
29.92        1.1679        0.01        1        2517305.1758    1.3831       100    165.4485    97.431    89.84    -3.534       415.4923      28.751    0.9973
30.58        1.2209        0.01        1        2509278.3203    1.3882       100    93.8919    25.914    89.6389    -4.363       416.5771      28.751    0.9973
31.24        1.2754        0.01        1        2500717.2852    1.3932       100    79.3052    11.304    89.2046    -4.696       418.0898      28.7511    0.9973
31.92        1.3335        0.01        1        2491634.7656    1.3997       100    73.6388    5.608    88.4467    -3.921       419.5821      28.7513    0.9973
32.6        1.3933        0.01        1        2483071.2891    1.4059       100    71.9875    3.998    87.8187    -3.219       420.9368      28.7516    0.9973
33.28        1.455        0.01        1        2474250.7324    1.4124       100    71.2237    3.287    87.3333    -2.768       422.3199      28.7519    0.9973
33.94        1.5166        0.01        1        2465705.0781    1.4185       100    70.6937    2.698    86.8803    -2.346       423.7322      28.7523    0.9973
34.6        1.58        0.01        1        2456849.8535    1.4266       100    70.2991    2.291    86.4319    -1.904       425.1735      28.7527    0.9973
35.26        1.6453        0.01        1        2448547.1191    1.4316       100    70.0247    2.032    86.0046    -1.443       426.6175      28.7532    0.9973
35.92        1.7123        0.02        1        2440014.6484    1.4382       100    69.8289    1.867    85.608    -1.016       428.093      28.7538    0.9972
36.58        1.7812        0.02        1        2431421.3867    1.4467       100    69.6521    1.658    85.2417    -0.629       429.5849      28.7544    0.9972
37.24        1.8521        0.03        1        2422593.2617    1.451       100    69.4934    1.436    84.9007    -0.273       431.1119      28.7551    0.9972
37.9        1.9248        0.04        1        2414284.4238    1.4593       100    69.3945    1.36    84.5734    0.081       432.6522      28.7559    0.9972
38.48        1.9903        0.04        1        2405738.0371    1.4649       100    69.2996    1.239    84.2703    0.352       433.9527      28.7565    0.9972
39.04        2.0573        0.05        1        2398215.5762    1.469       100    69.1896    0.824    84.0629    0.309       435.2813      28.7572    0.9972
39.62        2.1235        0.06        1        2390949.4629    1.4756       100    69.1357    0.591    83.8437    0.248       436.7259      28.758    0.9972
40.16        2.1911        0.07        1        2383685.5469    1.4808       100    69.1274    0.537    83.587    0.271       438.2178      28.7589    0.9972
40.72        2.2602        0.07        1        2376436.7676    1.4869       100    69.1307    0.584    83.3266    0.294       439.7528      28.7599    0.9972
41.28        2.3283        0.08        1        2369165.2832    1.4933       100    69.1102    0.656    83.0705    0.299       441.3414      28.761    0.9971
41.84        2.4003        0.09        1        2361905.7617    1.4992       100    69.0772    0.603    82.8088    0.302       442.992      28.7621    0.9971
42.4        2.4738        0.1        1        2354614.9902    1.5078       100    69.0483    0.593    82.5446    0.289       444.7074      28.7635    0.9971
42.96        2.5489        0.11        1        2347335.2051    1.5142       100    69.0211    0.584    82.274    0.279       446.4657      28.7649    0.9971
43.52        2.6255        0.12        1        2340100.0977    1.5184       100    68.9912    0.556    81.9947    0.283       448.2889      28.7665    0.9971
44.08        2.7037        0.13        1        2332838.623    1.5254       100    68.9634    0.505    81.7124    0.283       450.177      28.7682    0.9971
44.64        2.7835        0.15        1        2325573.9746    1.5291       100    68.9451    0.497    81.4278    0.275       452.1294      28.7701    0.9971
45.2        2.8649        0.16        1        2318298.8281    1.5375       100    68.9306    0.515    81.1378    0.266       454.1632      28.7721    0.997
45.76        2.9479        0.17        1        2311004.3945    1.5463       100    68.9114    0.526    80.8424    0.26       456.2433      28.7743    0.997
46.32        3.0325        0.19        1        2303744.873    1.5521       100    68.8886    0.524    80.5423    0.254       458.394      28.7768    0.997
46.88        3.1188        0.2        1        2296472.4121    1.5593       100    68.8663    0.52    80.2381    0.248       460.6048      28.7794    0.997
47.44        3.2068        0.22        1        2289212.1582    1.5646       100    68.8443    0.512    79.9296    0.242       462.891      28.7822    0.997
48        3.2964        0.23        1        2281942.1387    1.5703       100    68.8226    0.502    79.6169    0.237       465.2392      28.7853    0.997
48.56        3.3877        0.25        1        2274678.2227    1.5779       100    68.8016    0.493    79.3002    0.231       467.6622      28.7886    0.9969
49.12        3.4807        0.27        1        2267412.8418    1.5841       100    68.781    0.484    78.9796    0.226       470.1529      28.7922    0.9969
49.68        3.5755        0.29        1        2260144.043    1.5914       100    68.7609    0.476    78.6552    0.22       472.7148      28.7961    0.9969
50.24        3.672        0.31        1        2252882.8125    1.5983       100    68.741    0.466    78.3271    0.215       475.3518      28.8002    0.9969
50.8        3.7702        0.33        1        2245610.5957    1.6051       100    68.7215    0.456    77.9955    0.21       478.0533      28.8047    0.9968
51.36        3.8703        0.35        1        2238358.8867    1.6117       100    68.7026    0.445    77.6603    0.205       480.8283      28.8094    0.9968
51.92        3.9721        0.38        1        2231098.877    1.6182       100    68.6843    0.435    77.3219    0.2       483.678      28.8145    0.9968
52.48        4.0757        0.4        1        2223845.2148    1.6247       100    68.6665    0.424    76.9804    0.195       486.601      28.8199    0.9968
53.04        4.1811        0.43        1        2216583.4961    1.6325       100    68.6494    0.415    76.6357    0.19       489.6285      28.8257    0.9967
53.6        4.2884        0.45        1        2209285.1562    1.6425       100    68.6325    0.406    76.2883    0.185       492.7147      28.8319    0.9967
54.16        4.3975        0.48        1        2202021.9727    1.6488       100    68.616    0.396    75.9381    0.18       495.8623      28.8384    0.9967
54.72        4.5085        0.51        1        2194769.043    1.6573       100    68.6002    0.386    75.5852    0.175       499.1005      28.8454    0.9967
55.28        4.6214        0.54        1        2187498.0469    1.6649       100    68.5848    0.377    75.2298    0.17       502.4283      28.8528    0.9966
55.84        4.7362        0.57        1        2180217.2852    1.6711       100    68.57    0.368    74.872    0.165       505.8079      28.8606    0.9966
56.4        4.8528        0.6        1        2172976.0742    1.6776       100    68.5555    0.358    74.5119    0.161       509.2626      28.8688    0.9966
