Time    Altitude  Dwnrg Dst    Stag                Mass           TWR      Throt         AZ(cmd)     HAOA          Pitch     VAOA          Orbvel            Incl        Ecctr
0.88        0.4026        0        1        2890878.9062    1.1925       100    28.2544    -289.734    83.9304    5.992       407.8065      28.6444    0.9973
1.38        0.4046        0        1        2883112.3047    1.1922       100    10.5618    -343.008    86.6733    3.249       407.7639      28.6444    0.9973
1.88        0.4071        0        1        2876386.2305    1.195       100    358.3969    312.549    87.2691    2.641       407.7834      28.6444    0.9973
2.38        0.4101        0        1        2869892.0898    1.197       100    0.6324    -112.669    87.2472    2.653       407.8699      28.6444    0.9973
2.88        0.4135        0        1        2863411.1328    1.1992       100    11.4094    -174.047    86.4957    2.978       407.9648      28.6444    0.9973
3.38        0.4175        0        1        2856917.2363    1.2037       100    16.8393    -176.521    86.0181    2.942       407.9487      28.6444    0.9973
3.88        0.4219        0        1        2850436.2793    1.2065       100    20.8301    -175.269    87.8617    0.836       407.8802      28.6443    0.9973
4.38        0.4268        0        1        2843935.3027    1.2101       100    80.2333    -116.935    89.871    -1.199       407.8133      28.6444    0.9973
4.88        0.4323        0        1        2837441.4062    1.2131       100    196.5961    -0.395    88.6652    0.079       407.7801      28.6444    0.9973
5.76        0.4432        0        1        2827079.1016    1.2149       100    198.3387    3.407    87.6143    1.533       407.6963      28.6446    0.9973
6.34        0.4512        0        1        2819546.875    1.2192       100    197.4866    10.051    86.1402    3.572       407.7386      28.6446    0.9973
6.92        0.46        0        1        2812010.7422    1.2233       100    196.7166    116.639    86.3959    3.549       407.8454      28.6445    0.9973
7.5        0.4695        0        1        2804493.8965    1.2268       100    195.4407    140.458    87.22    2.727       407.9313      28.6445    0.9973
8.08        0.4798        0        1        2796978.7598    1.2313       100    194.5608    32.496    87.6767    2.297       407.9811      28.6445    0.9973
8.64        0.4904        0        1        2789450.1953    1.2335       100    194.9371    10.901    87.7707    2.187       408.0221      28.6445    0.9973
9.2        0.5017        0        1        2782183.5938    1.2376       100    195.5519    30.468    87.7714    2.206       408.0761      28.6445    0.9973
9.76        0.5138        0        1        2774902.832    1.2421       100    195.8303    121.104    87.8232    2.158       408.1428      28.6445    0.9973
10.32        0.5267        0        1        2767636.7188    1.2454       100    195.8731    143.559    87.9175    2.05       408.219      28.6445    0.9973
10.88        0.5403        0        1        2760370.6055    1.2493       100    195.7873    145.423    88.0222    1.944       408.2995      28.6445    0.9973
11.44        0.5546        0        1        2753104.7363    1.2522       100    195.7828    142.176    88.1139    1.856       408.3831      28.6445    0.9973
12        0.5698        0        1        2745838.8672    1.2556       100    195.8804    137.128    88.1876    1.785       408.4718      28.6445    0.9973
12.56        0.5857        0.01        1        2738584.4727    1.2584       100    195.9617    133.888    88.2504    1.724       408.5658      28.6445    0.9973
13.12        0.6024        0.01        1        2731324.9512    1.2624       100    196.0697    133.345    88.3075    1.667       408.6682      28.6445    0.9973
13.68        0.6199        0.01        1        2724057.6172    1.2657       100    196.1532    132.788    88.3637    1.613       408.7769      28.6445    0.9973
14.24        0.6382        0.01        1        2716787.3535    1.2705       100    196.2363    132.001    88.417    1.562       408.8943      28.6445    0.9973
14.8        0.6574        0.01        1        2709490.4785    1.276       100    196.3807    128.885    88.4678    1.513       409.0163      28.6445    0.9973
15.36        0.6775        0.01        1        2702233.8867    1.2785       100    196.5271    120.726    88.5141    1.469       409.144      28.6445    0.9973
15.92        0.6984        0.01        1        2694977.2949    1.2828       100    196.6982    113.394    88.5563    1.428       409.2816      28.6445    0.9973
16.48        0.7201        0.01        1        2687702.8809    1.2865       100    196.8062    111.849    88.5952    1.39       409.4283      28.6445    0.9973
17.04        0.7428        0.01        1        2680426.2695    1.2895       100    196.9158    117.208    88.633    1.354       409.5801      28.6445    0.9973
17.6        0.7663        0.01        1        2673177.4902    1.2938       100    197.0578    119.015    88.6694    1.319       409.7405      28.6445    0.9973
18.16        0.7907        0.01        1        2665913.5742    1.2979       100    197.2652    110.152    88.7063    1.285       409.9098      28.6445    0.9973
18.72        0.8161        0.01        1        2658647.7051    1.3011       100    197.4709    99.606    88.7395    1.252       410.0874      28.6445    0.9973
