Time    Altitude  Dwnrg Dst    Stag                Mass           TWR      Throt         AZ(cmd)     HAOA          Pitch     VAOA          Orbvel            Incl        Ecctr
0.88        0.402        0        1        2890905.0293    1.1848       100    34.9096    -123.993    72.1381    17.505       408.2462      28.6444    0.9973
1.38        0.4035        0        1        2883119.873    1.1897       100    118.2306    -16.093    80.937    8.697       407.613      28.6444    0.9973
1.88        0.4054        0        1        2876376.9531    1.1928       100    193.6551    47.676    77.3752    11.979       407.9558      28.6444    0.9973
2.38        0.4075        0        1        2869885.0098    1.1974       100    143.9475    -41.082    85.0476    2.598       408.0575      28.6445    0.9973
2.88        0.41        0        1        2863402.0996    1.2009       100    159.5566    -34.993    80.4641    5.999       408.0424      28.6449    0.9973
3.38        0.413        0        1        2856904.541    1.2045       100    169.9055    -30.571    76.2427    9.565       407.7675      28.6457    0.9973
3.88        0.4166        0        1        2850389.6484    1.2084       100    181.4232    -21.928    72.3406    13.475       407.3623      28.6469    0.9973
4.38        0.4206        0        1        2843912.1094    1.2095       100    189.4417    -14.343    69.1428    17.39       406.9572      28.6485    0.9974
4.88        0.4252        0.01        1        2837452.1484    1.2121       100    193.9628    -8.054    66.467    21.302       406.8057      28.6493    0.9974
5.76        0.4344        0.01        1        2827042.4805    1.2209       100    194.9355    9.428    68.1558    21.393       406.9202      28.6495    0.9974
6.34        0.4414        0.01        1        2819512.207    1.2243       100    193.8524    154.255    70.0483    19.688       407.1149      28.6489    0.9974
6.92        0.4491        0.02        1        2812002.4414    1.2262       100    192.3984    170.454    72.991    16.569       407.2263      28.6484    0.9974
7.5        0.4575        0.02        1        2804477.2949    1.2279       100    192.093    172.428    75.249    14.326       407.2614      28.6481    0.9974
8.08        0.4666        0.02        1        2796951.9043    1.2299       100    192.5532    166.715    76.6982    12.888       407.299      28.6481    0.9974
8.64        0.4762        0.02        1        2789417.2363    1.2349       100    192.8197    159.564    77.7718    11.785       407.3754      28.648    0.9974
9.2        0.4865        0.02        1        2782141.6016    1.2383       100    192.5813    155.286    78.7126    10.819       407.4756      28.6479    0.9974
9.76        0.4975        0.03        1        2774892.8223    1.2412       100    192.0512    152.879    79.5806    9.956       407.5835      28.6478    0.9974
10.32        0.5093        0.03        1        2767627.9297    1.2448       100    191.5002    150.873    80.3747    9.195       407.6873      28.6477    0.9974
10.88        0.5218        0.03        1        2760345.2148    1.2482       100    191.0894    148.205    81.0715    8.539       407.7878      28.6476    0.9974
11.44        0.535        0.03        1        2753085.2051    1.2511       100    190.771    144.67    81.664    7.984       407.8908      28.6476    0.9974
12        0.5491        0.03        1        2745830.8105    1.2552       100    190.4614    140.649    82.1781    7.505       408.0013      28.6475    0.9973
12.56        0.5639        0.03        1        2738564.9414    1.2587       100    190.1166    136.771    82.6362    7.08       408.1178      28.6475    0.9973
13.12        0.5796        0.04        1        2731299.0723    1.2616       100    189.7591    133.001    83.0441    6.704       408.2384      28.6474    0.9973
13.68        0.596        0.04        1        2724043.9453    1.2653       100    189.423    129.595    83.409    6.369       408.3615      28.6474    0.9973
14.24        0.6133        0.04        1        2716785.4004    1.2694       100    189.1382    126.027    83.7365    6.069       408.49      28.6474    0.9973
14.8        0.6313        0.04        1        2709517.334    1.2727       100    188.896    122.327    84.0377    5.792       408.6225      28.6474    0.9973
15.36        0.6503        0.04        1        2702250.9766    1.277       100    188.6797    118.855    84.3085    5.542       408.7611      28.6473    0.9973
15.92        0.67        0.05        1        2694987.793    1.2813       100    188.4912    115.518    84.5571    5.312       408.9048      28.6473    0.9973
16.48        0.6907        0.05        1        2687717.2852    1.2852       100    188.3372    112.445    84.7861    5.1       409.0546      28.6473    0.9973
17.04        0.7122        0.05        1        2680457.2754    1.2893       100    188.2031    110.026    84.9962    4.905       409.2113      28.6473    0.9973
17.6        0.7346        0.05        1        2673177.2461    1.2937       100    188.1073    107.869    85.1929    4.721       409.3743      28.6473    0.9973
18.16        0.758        0.05        1        2665905.5176    1.2982       100    188.0494    106.106    85.3765    4.549       409.5431      28.6473    0.9973
18.72        0.7822        0.06        1        2658651.8555    1.3009       100    188.0088    104.432    85.5465    4.388       409.7194      28.6473    0.9973
19.28        0.8074        0.06        1        2651390.625    1.3058       100    187.983    101.892    85.7058    4.237       409.9064      28.6473    0.9973
19.84        0.8335        0.06        1        2644108.3984    1.3093       100    187.9833    99.631    85.8579    4.092       410.1001      28.6473    0.9973
20.4        0.8606        0.06        1        2636843.75    1.3131       100    188.0019    97.658    85.9997    3.957       410.3012      28.6473    0.9973
20.96        0.8886        0.06        1        2629594.9707    1.3178       100    188.0247    95.764    86.1318    3.83       410.5133      28.6472    0.9973
21.52        0.9176        0.06        1        2622318.6035    1.3225       100    188.0695    93.556    86.2585    3.708       410.7363      28.6472    0.9973
22.08        0.9476        0.07        1        2615043.9453    1.3264       100    188.1261    90.712    86.3788    3.592       410.9685      28.6472    0.9973
22.64        0.9786        0.07        1        2607768.7988    1.332       100    188.1953    89.577    86.4932    3.481       411.2124      28.6472    0.9973
23.2        1.0107        0.07        1        2600493.1641    1.3367       100    188.272    89.998    86.6014    3.376       411.4647      28.6472    0.9973
23.76        1.0438        0.07        1        2593230.7129    1.3405       100    188.3521    85.988    86.7039    3.277       411.7292      28.6472    0.9973
24.32        1.0779        0.07        1        2585964.3555    1.3443       100    188.4518    81.815    86.803    3.18       412.0019      28.6472    0.9973
24.88        1.1131        0.08        1        2578714.1113    1.3477       100    188.5561    78.629    86.8949    3.089       412.2893      28.6472    0.9973
25.46        1.1506        0.08        1        2571448.4863    1.3526       100    188.6661    77.725    86.9841    3.002       412.6005      28.6472    0.9973
26.14        1.1962        0.08        1        2563663.5742    1.3577       100    188.7845    111.802    87.0734    2.856       412.8429      28.6473    0.9974
26.82        1.2433        0.08        1        2554840.5762    1.3639       100    191.2863    122.783    87.0982    2.137       413.0136      28.6475    0.9974
27.5        1.2921        0.08        1        2546019.7754    1.3695       100    194.6339    126.599    87.0804    1.015       413.5461      28.6473    0.9974
28.18        1.3426        0.09        1        2537214.8438    1.3751       100    192.9937    125.054    87.2385    -0.264       414.4107      28.6469    0.9973
28.86        1.3947        0.09        1        2528359.6191    1.3826       100    186.4807    118.539    87.5168    -1.546       415.4288      28.6465    0.9973
29.56        1.4518        0.09        1        2519540.2832    1.3873       100    176.4596    108.54    87.7776    -2.84       416.6288      28.6459    0.9973
30.3        1.5108        0.09        1        2510226.3184    1.3942       100    161.9311    94.037    87.961    -3.899       418.3956      28.6451    0.9973
31.02        1.5718        0.09        1        2500847.9004    1.4021       100    135.6398    67.745    87.8792    -3.606       420.1313      28.6444    0.9973
31.74        1.6349        0.09        1        2491509.7656    1.4068       100    117.211    49.349    87.499    -2.886       421.5182      28.6441    0.9973
32.46        1.7        0.1        1        2482165.5273    1.4141       100    108.4827    40.637    87.1861    -2.528       422.8768      28.6438    0.9973
33.18        1.7672        0.1        1        2472839.3555    1.4207       100    102.2632    34.402    86.8709    -2.293       424.3725      28.6436    0.9973
