Time    Altitude  Dwnrg Dst    Stag                Mass           TWR      Throt         AZ(cmd)     HAOA          Pitch     VAOA          Orbvel            Incl        Ecctr
0.9        0.4008        0        1        2890591.7969    1.1918       100    300.7403    155.187    88.718    1.22       407.7307      28.6443    0.9973
1.4        0.4018        0        1        2882565.1855    1.1932       100    219.0255    73.733    89.1825    0.736       407.7421      28.6443    0.9973
1.9        0.4033        0        1        2875820.3125    1.1959       100    188.1679    45.083    88.7509    1.175       407.7576      28.6443    0.9973
2.4        0.4052        0        1        2869333.0078    1.1978       100    180.5519    -3.688    88.5707    1.024       407.8547      28.6444    0.9973
2.9        0.4076        0        1        2862845.7031    1.2005       100    15.927    -175.452    86.013    2.584       407.8188      28.6443    0.9973
3.4        0.4105        0        1        2856371.8262    1.2029       100    160.3842    -33.393    88.8796    -0.68       407.7084      28.6445    0.9973
3.9        0.4139        0        1        2849888.4277    1.2061       100    187.5395    -8.309    83.8143    4.562       407.613      28.6447    0.9973
4.4        0.4178        0        1        2843398.6816    1.2086       100    190.721    -6.765    81.6599    7.025       407.5662      28.6448    0.9973
4.9        0.4222        0        1        2836913.5742    1.2118       100    192.5893    -5.27    81.709    7.164       407.5569      28.6448    0.9973
5.78        0.4312        0        1        2826535.8887    1.2167       100    194.0067    -2.037    82.4675    6.769       407.4721      28.6452    0.9973
6.36        0.438        0        1        2819004.1504    1.2196       100    194.6374    6.691    81.3614    8.444       407.5092      28.6452    0.9973
6.94        0.4455        0.01        1        2811483.3984    1.2236       100    194.3419    157.462    82.1814    7.715       407.6072      28.645    0.9973
7.52        0.4538        0.01        1        2803940.4297    1.2279       100    193.6281    162.993    83.5312    6.354       407.6851      28.6449    0.9973
8.08        0.4628        0.01        1        2796415.7715    1.2313       100    193.2323    154.287    84.3847    5.565       407.7308      28.6449    0.9973
8.66        0.4723        0.01        1        2788907.7148    1.2344       100    193.3629    136.897    84.7779    5.194       407.7714      28.645    0.9973
9.22        0.4824        0.01        1        2781631.1035    1.2384       100    193.5876    144.881    85.0302    4.927       407.8228      28.645    0.9973
9.78        0.4933        0.01        1        2774356.6895    1.2414       100    193.67    151.582    85.2995    4.637       407.8863      28.645    0.9973
10.34        0.505        0.01        1        2767100.0977    1.2443       100    193.63    152.16    85.5864    4.343       407.9572      28.645    0.9973
10.9        0.5174        0.01        1        2759843.75    1.2486       100    193.5427    150.418    85.8546    4.078       408.0334      28.645    0.9973
11.46        0.5305        0.01        1        2752560.5469    1.2518       100    193.4972    146.906    86.0921    3.848       408.1128      28.645    0.9973
12.02        0.5445        0.01        1        2745292.2363    1.2555       100    193.4931    143.213    86.2949    3.652       408.1982      28.645    0.9973
12.58        0.5592        0.01        1        2738009.5215    1.2607       100    193.4856    140.782    86.4754    3.476       408.289      28.645    0.9973
13.14        0.5748        0.01        1        2730746.582    1.2637       100    193.4866    138.079    86.639    3.317       408.3858      28.645    0.9973
13.7        0.5911        0.02        1        2723475.5859    1.2672       100    193.496    135.61    86.7893    3.171       408.4886      28.645    0.9973
14.26        0.6083        0.02        1        2716222.168    1.2699       100    193.5133    132.573    86.9265    3.039       408.5965      28.645    0.9973
14.82        0.6262        0.02        1        2708963.3789    1.2729       100    193.5745    128.877    87.0521    2.918       408.712      28.645    0.9973
15.38        0.6451        0.02        1        2701697.5098    1.2771       100    193.6324    124.732    87.1679    2.805       408.8338      28.645    0.9973
15.94        0.6648        0.02        1        2694431.3965    1.2806       100    193.7307    119.893    87.2753    2.7       408.9636      28.645    0.9973
16.5        0.6853        0.02        1        2687165.5273    1.2854       100    193.8116    115.741    87.3759    2.602       409.1015      28.645    0.9973
17.06        0.7068        0.02        1        2679900.8789    1.2891       100    193.8834    110.221    87.4704    2.51       409.2458      28.645    0.9973
17.62        0.7291        0.02        1        2672652.0996    1.2924       100    193.9546    107.286    87.5567    2.426       409.3996      28.645    0.9973
18.18        0.7523        0.02        1        2665374.0234    1.2979       100    194.0329    106.136    87.6379    2.348       409.5642      28.645    0.9973
18.74        0.7765        0.02        1        2658081.7871    1.3022       100    194.1512    100.777    87.7174    2.27       409.7324      28.645    0.9973
19.3        0.8015        0.02        1        2650837.8906    1.3048       100    194.2873    97.657    87.7887    2.199       409.9089      28.645    0.9973
19.86        0.8275        0.03        1        2643589.3555    1.3097       100    194.4044    93.998    87.8564    2.133       410.0997      28.645    0.9973
20.42        0.8545        0.03        1        2636293.9453    1.314       100    194.5244    90.442    87.9212    2.069       410.3002      28.645    0.9973
20.98        0.8825        0.03        1        2629020.5078    1.3175       100    194.6505    86.317    87.9839    2.008       410.5067      28.645    0.9973
21.54        0.9114        0.03        1        2621755.127    1.324       100    194.8032    93.698    88.0406    1.952       410.7243      28.645    0.9973
22.1        0.9413        0.03        1        2614493.1641    1.3273       100    194.972    94.195    88.0955    1.898       410.9511      28.645    0.9973
22.66        0.9722        0.03        1        2607240.2344    1.3299       100    195.1078    83.917    88.1483    1.846       411.19      28.645    0.9973
23.22        1.0042        0.03        1        2599974.3652    1.3347       100    195.2716    81.971    88.1983    1.797       411.4394      28.645    0.9973
23.78        1.0371        0.03        1        2592708.4961    1.3386       100    195.4571    93.155    88.2452    1.75       411.6989      28.645    0.9973
24.34        1.0711        0.03        1        2585451.6602    1.343       100    195.6691    92.539    88.2896    1.706       411.9716      28.645    0.9973
24.9        1.1062        0.03        1        2578195.3125    1.3479       100    195.8101    62.964    88.3349    1.661       412.257      28.645    0.9973
25.46        1.1424        0.04        1        2570926.0254    1.3521       100    196.0172    51.104    88.3751    1.622       412.5537      28.645    0.9973
26.14        1.1877        0.04        1        2563399.4141    1.3584       100    196.2185    125.658    88.4144    1.52       412.7985      28.6451    0.9974
26.82        1.2347        0.04        1        2554542.4805    1.3654       100    200.2541    132.123    88.3724    0.87       412.9629      28.6452    0.9974
27.5        1.2833        0.04        1        2545748.0469    1.369       100    205.3679    137.396    88.2771    -0.161       413.5037      28.6451    0.9974
28.18        1.3336        0.04        1        2536931.8848    1.3757       100    202.6895    134.82    88.409    -1.401       414.3497      28.6449    0.9973
28.86        1.3856        0.04        1        2528113.5254    1.3804       100    192.3133    124.472    88.6744    -2.669       415.3591      28.6447    0.9973
29.56        1.4409        0.04        1        2519259.5215    1.3877       100    173.2149    105.37    88.9026    -3.929       416.5681      28.6444    0.9973
30.3        1.5013        0.04        1        2509914.5508    1.3955       100    143.6066    75.745    88.945    -4.84       418.3106      28.6441    0.9973
31.02        1.5622        0.04        1        2500567.627    1.4013       100    107.8572    39.99    88.4592    -4.152       420.0439      28.644    0.9973
31.74        1.6251        0.04        1        2491226.5625    1.4086       100    93.5716    25.725    87.7873    -3.151       421.421      28.644    0.9973
32.46        1.6901        0.04        1        2481889.4043    1.4133       100    88.3744    20.533    87.3493    -2.681       422.7859      28.644    0.9973
33.18        1.7571        0.04        1        2472544.6777    1.42       100    84.9975    17.132    86.9484    -2.369       424.2806      28.6441    0.9973
33.9        1.8262        0.04        1        2463198.9746    1.4274       100    82.2625    14.383    86.4976    -1.94       425.848      28.6444    0.9973
34.62        1.8975        0.04        1        2453861.3281    1.434       100    80.1843    12.313    86.0425    -1.44       427.4207      28.6447    0.9972
35.34        1.971        0.04        1        2444525.8789    1.4399       100    78.6732    10.817    85.6295    -0.979       428.9931      28.645    0.9972
36.06        2.0467        0.04        1        2435193.3594    1.4475       100    77.5145    9.676    85.256    -0.581       430.585      28.6455    0.9972
36.78        2.1246        0.05        1        2425870.1172    1.4538       100    76.5527    8.676    84.9107    -0.225       432.2252      28.646    0.9972
37.4        2.1936        0.05        1        2416763.916    1.4618       100    75.7782    7.88    84.5829    0.098       433.6381      28.6465    0.9972
38.02        2.2643        0.05        1        2408706.7871    1.4686       100    75.2166    7.127    84.336    0.213       435.032      28.647    0.9972
38.64        2.3367        0.06        1        2400679.6875    1.4749       100    74.7456    6.494    84.1164    0.185       436.5357      28.6476    0.9972
39.26        2.411        0.06        1        2392631.1035    1.4828       100    74.3291    6.017    83.8671    0.171       438.1402      28.6483    0.9972
