Time,Lat,Lng,Altitude,Dwnrg Dst,Stage,Mass,TWR,Throt,AZ(cmd),HAOA,Pitch,VAOA,Surfvel,Orbvel,Vspeed,Incl,Ecctr,
26.3799999861803,28.6094735226776,-80.6009277734761,2.25400757681578,0.339381797791581,1,864873.496973887,1.87229070004783,100,83.2457214642925,-1.71992388074691,74.8218204342207,1.52182494218402,186.160333269387,491.612252725247,179.314655523055,28.617279515552,0.996650683956372,
26.939999985887,28.609501600293,-80.6006355867991,2.35540788473096,0.367178623018715,1,864873.496973887,1.86405259707974,100,83.6199210610158,-1.65496513985948,74.3824473825185,1.40703824881704,190.709081914497,495.5229324959,183.304406114208,28.6171950423582,0.996612087839977,
27.4999999855936,28.6095296595201,-80.6003282507346,2.45904709038045,0.396501152049759,1,864873.496973887,1.8632685117216,100,83.9440647912231,-1.61474118665698,73.9505942435848,1.31498888249081,195.294118474287,499.487778966354,187.310017664244,28.6171407514884,0.996572741253364,
28.0599999853002,28.6095576704085,-80.6000055030344,2.56492159739509,0.427370066856835,1,864873.496973887,1.86416399851713,100,84.232204056939,-1.59839954002614,73.5298123616942,1.22492642054401,199.88404256967,503.528900433589,191.286764621272,28.6170285064916,0.996531999771147,
28.6199999850069,28.6095855465357,-80.5996670059818,2.67302225224208,0.459811755379002,1,864873.496973887,1.86219942209018,100,84.5234721984325,-1.58999252181061,73.1039055596579,1.08955174161824,204.462204496629,507.585884897031,195.235947893352,28.6168742691715,0.996490811314426,
29.1799999847135,28.6096132117806,-80.5993127325302,2.78332843526918,0.493824756285856,1,864873.496973887,1.8627013239143,100,84.8053621688885,-1.55028286730854,72.6929265075643,0.987694347888525,209.037183932361,511.657068674413,199.168497892569,28.6166905359808,0.996449256167617,
29.7399999844201,28.609640660357,-80.5989425197797,2.89582793358434,0.529422772352221,1,864873.496973887,1.86304708050526,100,85.0737287716713,-1.48848093937124,72.2955382219026,0.908059932785619,213.620016901059,515.781485493151,203.081526429561,28.6165322992374,0.99640666005818,
30.2999999841268,28.609667937899,-80.5985560711231,3.0105176123362,0.566633693342459,1,864873.496973887,1.86296788158885,100,85.3158577189948,-1.42813114556527,71.8993754568825,0.807074694951034,218.211685279784,519.95453763629,206.977153668887,28.616407870294,0.996363085042311,
30.8599999838334,28.6096950876847,-80.5981532055364,3.12738894262817,0.605474418670814,1,864873.496973887,1.86187981001912,100,85.5308957739493,-1.38559467390103,71.5066021549057,0.697884032148237,222.807792102193,524.14533291835,210.862833225199,28.6162989556891,0.996319073142521,
31.41999998354,28.6097221177841,-80.5977338413306,3.2464284150824,0.645951425025239,1,864873.496973887,1.86106458509761,100,85.7262137073079,-1.35208861236956,71.1266227971868,0.612693837676152,227.399193673191,528.359840825559,214.724827574157,28.6161890207793,0.996274418168628,
31.9799999832467,28.6097490197833,-80.5972977914835,3.36762726139464,0.688080824158614,1,864873.496973887,1.860573820993,100,85.9091848511898,-1.32653533171263,70.7535656265259,0.534601268261599,232.000436214334,532.613635651295,218.573992456532,28.6160759115312,0.99622891251782,
32.5399999829533,28.6097757604468,-80.5968448692616,3.49097702337708,0.731878308452146,1,864873.496973887,1.86013362914341,100,86.0823369157553,-1.30482457071205,70.3855664378374,0.462565830225498,236.609628059671,536.900236963233,222.410734747311,28.6159357117714,0.996182649527301,
33.0999999826599,28.6098022980504,-80.5963748564812,3.61647652203497,0.77736265813804,1,864873.496973887,1.86221838289172,100,86.2536810114243,-1.2726882625386,70.0239436671669,0.385809221112859,241.237129841694,541.235841682328,226.239847159645,28.6157899745089,0.996135365558467,
33.6599999823666,28.6098286230973,-80.5958876008429,3.7441100103287,0.824547349001347,1,864873.496973887,1.86277504281321,100,86.416811142458,-1.23232797423745,69.6648367686521,0.305419085470425,245.818121306005,545.54831475617,230.012863155632,28.615649097465,0.996087938525174,
34.2199999820732,28.6098547619142,-80.595383108326,3.87384420873225,0.873431547568302,1,864873.496973887,1.85933934157736,100,86.5680076201056,-1.1825209913759,69.3171965916774,0.257442122039885,250.382419111724,549.877339545168,233.748036263479,28.6155356099672,0.996039796668416,
34.7799999817798,28.6098807794985,-80.5948611803494,4.00566221026145,0.924034742015072,1,864873.496973887,1.85592982388391,100,86.7024389470985,-1.13883051762341,68.9724698547374,0.210851434052209,254.952132422536,554.24148530308,237.463970553249,28.6154556915112,0.995990731970481,
35.3399999814865,28.6099067212953,-80.5943215901047,4.13955905428808,0.976378668103423,1,864873.496973887,1.85620108545409,100,86.8208367551428,-1.11646084915254,68.6304711177569,0.158614555132411,259.533530341487,558.6461926414,241.165594633025,28.6153866894137,0.995940663722307,
